front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"die Viertelstunde, -n",,Viertelstunde,NOUN,feminine,Viertelstunden,-n,,,,»Wir sehen uns in einer Viertelstunde auf dem Feld.«,»Wir sehen uns in einer {{c1::Viertelstunde}} auf dem Feld.«,4,02_harry_potter_und_die_kammer_des_schreckens
"das Visier, -e","visor (bewegliche Vorrichtung an einem Helm zum Schutz des Gesichts); sight (Militär, Schießsport: Zielvorrichtung an Waffen)",Visier,NOUN,neuter,Visiere,-e,Visieren,"visor (bewegliche Vorrichtung an einem Helm zum Schutz des Gesichts); sight (Militär, Schießsport: Zielvorrichtung an Waffen)",dictionary-en,Draco wandte sich ab und hatte nun den Schrank im Visier.,Draco wandte sich ab und hatte nun den Schrank im {{c1::Visier}}.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Vogelstange, -",,Vogelstange,NOUN,feminine,,,,,,"Er trug Errol zu einer Vogelstange neben der Hintertür und versuchte ihn darauf abzusetzen, doch Errol konnte sich nicht halten, so dass ihn Ron auf das Abtropfbrett legte.","Er trug Errol zu einer {{c1::Vogelstange}} neben der Hintertür und versuchte ihn darauf abzusetzen, doch Errol konnte sich nicht halten, so dass ihn Ron auf das Abtropfbrett legte.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Vollmond, -e","full moon (kein Plural: Mond, der als runde Scheibe zu leuchten scheint); full moon (jene Mondphase, in welcher der Mond ganz seine beleuchtete Seite der Erde zuwendet)",Vollmond,NOUN,masculine,Vollmonde,-e,Vollmonden,"full moon (kein Plural: Mond, der als runde Scheibe zu leuchten scheint); full moon (jene Mondphase, in welcher der Mond ganz seine beleuchtete Seite der Erde zuwendet)",dictionary-en,"»Na ja, wenn das Flussgras bei Vollmond gezupft werden muss und die Florfliegen einundzwanzig Tage schmoren müssen ...","»Na ja, wenn das Flussgras bei {{c1::Vollmond}} gezupft werden muss und die Florfliegen einundzwanzig Tage schmoren müssen ...",1,02_harry_potter_und_die_kammer_des_schreckens
"das Volumen, -",volume (Mathematik: Rauminhalt eines Körpers),Volumen,NOUN,neuter,Volumen,-,Volumina,volume (Mathematik: Rauminhalt eines Körpers),dictionary-en,"»Warten Sie - das hat doch nichts mit Vol - Verzeihung -, mit Du-weißt-schon-wem zu tun, oder doch?","»Warten Sie - das hat doch nichts mit {{c1::Vol}} - Verzeihung -, mit Du-weißt-schon-wem zu tun, oder doch?",1,02_harry_potter_und_die_kammer_des_schreckens
"Vonstatten, -vonstatten",,Vonstatten,NOUN,,vonstatten,-vonstatten,,,,"»Ich meine, keiner wünscht sich mehr als ich, dass alles schnell und sauber vonstatten gegangen und mein Kopf endgültig herunter wäre, ich muss sagen, das hätte mir einiges an Schmerz und Gelächter erspart.","»Ich meine, keiner wünscht sich mehr als ich, dass alles schnell und sauber {{c1::vonstatten}} gegangen und mein Kopf endgültig herunter wäre, ich muss sagen, das hätte mir einiges an Schmerz und Gelächter erspart.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Vorahnung, -en","premonition (undeutliches Gefühl, dass etwas geschehen wird)",Vorahnung,NOUN,feminine,Vorahnungen,-en,,"premonition (undeutliches Gefühl, dass etwas geschehen wird)",dictionary-en,"»Wenn ich etwas dazu sagen darf, Direktor«, sagte Snape aus dem Schatten heraus, und Harrys ungute Vorahnung verstärkte sich;","»Wenn ich etwas dazu sagen darf, Direktor«, sagte Snape aus dem Schatten heraus, und Harrys ungute {{c1::Vorahnung}} verstärkte sich;",1,02_harry_potter_und_die_kammer_des_schreckens
"die Vorderseite, -n","front (vordere, vorne befindliche, zugewandte Seite); face (vordere, vorne befindliche, zugewandte Seite)",Vorderseite,NOUN,feminine,Vorderseiten,-n,,"front (vordere, vorne befindliche, zugewandte Seite); face (vordere, vorne befindliche, zugewandte Seite)",dictionary-en,"Außer dem halb ausgefüllten Formblatt lag noch etwas anderes auf der Tischplatte: ein großer, glänzender, purpurfarbener Umschlag mit silberner Aufschrift auf der Vorderseite.","Außer dem halb ausgefüllten Formblatt lag noch etwas anderes auf der Tischplatte: ein großer, glänzender, purpurfarbener Umschlag mit silberner Aufschrift auf der {{c1::Vorderseite}}.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Vorfall, -Vorfälle",incident (ein außergewöhnliches oder spezielles (und meist negatives) Ereignis / Geschehnis); prolapse (Medizin: Prolaps),Vorfall,NOUN,masculine,Vorfälle,-Vorfälle,Vorfällen,incident (ein außergewöhnliches oder spezielles (und meist negatives) Ereignis / Geschehnis); prolapse (Medizin: Prolaps),dictionary-en,"»... ich kann mich an einen ganz ähnlichen Vorfall in Ouagadogou erinnern«, sagte Lockhart, »eine Serie von Attacken, nachzulesen in meiner Autobiographie;","»... ich kann mich an einen ganz ähnlichen {{c1::Vorfall}} in Ouagadogou erinnern«, sagte Lockhart, »eine Serie von Attacken, nachzulesen in meiner Autobiographie;",2,02_harry_potter_und_die_kammer_des_schreckens
"die Vorführung, -en","showing (Theater, Kino, Kunst: künstlerische Aufführung vor Publikum); performance (Theater, Kino, Kunst: künstlerische Aufführung vor Publikum)",Vorführung,NOUN,feminine,Vorführungen,-en,,"showing (Theater, Kino, Kunst: künstlerische Aufführung vor Publikum); performance (Theater, Kino, Kunst: künstlerische Aufführung vor Publikum)",dictionary-en,"»Er hat mir anvertraut, dass er selbst ein klein wenig vom Duell versteht und sich freundlicherweise bereit erklärt hat, mir anfangs bei einer kleinen Vorführung zu helfen.","»Er hat mir anvertraut, dass er selbst ein klein wenig vom Duell versteht und sich freundlicherweise bereit erklärt hat, mir anfangs bei einer kleinen {{c1::Vorführung}} zu helfen.",2,02_harry_potter_und_die_kammer_des_schreckens
"das Vorhängeschloss, -Vorhängeschlösser","padlock (nicht integriertes Schloss, das einfache Verschlüsse mit einem festgestellten Bügel verschließt)",Vorhängeschloss,NOUN,neuter,Vorhängeschlösser,-Vorhängeschlösser,Vorhängeschlössern,"padlock (nicht integriertes Schloss, das einfache Verschlüsse mit einem festgestellten Bügel verschließt)",dictionary-en,"Onkel Vernon hatte sogar den Käfig von Hedwig, Harrys Eule, mit einem Vorhängeschloss versehen, damit sie niemandem in der Zaubererwelt - Botschaften überbringen konnte.","Onkel Vernon hatte sogar den Käfig von Hedwig, Harrys Eule, mit einem {{c1::Vorhängeschloss}} versehen, damit sie niemandem in der Zaubererwelt - Botschaften überbringen konnte.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Vorkommnis, -se",incident (ein unangenehmes Ereignis),Vorkommnis,NOUN,neuter,Vorkommnisse,-se,Vorkommnissen,incident (ein unangenehmes Ereignis),dictionary-en,"Lehrer, Vertrauensschüler und Geister streiften paarweise durch die Gänge und hielten Ausschau nach verdächtigen Vorkommnissen.","Lehrer, Vertrauensschüler und Geister streiften paarweise durch die Gänge und hielten Ausschau nach verdächtigen {{c1::Vorkommnissen}}.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Vorrat, -Vorräte",stock (in größeren Mengen zur späteren Verwendung vorbereitete Mittel oder Waren); supply (in größeren Mengen zur späteren Verwendung vorbereitete Mittel oder Waren),Vorrat,NOUN,masculine,Vorräte,-Vorräte,Vorräten,stock (in größeren Mengen zur späteren Verwendung vorbereitete Mittel oder Waren); supply (in größeren Mengen zur späteren Verwendung vorbereitete Mittel oder Waren),dictionary-en,"Klein geschnittene Haut einer Baumschlange, das ist bestimmt nicht im Schülerschrank, was sollen wir tun, bei Snape einbrechen und seine privaten Vorräte klauen?","Klein geschnittene Haut einer Baumschlange, das ist bestimmt nicht im Schülerschrank, was sollen wir tun, bei Snape einbrechen und seine privaten {{c1::Vorräte}} klauen?",2,02_harry_potter_und_die_kammer_des_schreckens
"der Vorratsschrank, -",,Vorratsschrank,NOUN,masculine,,,,,,"»Nun gut, das ist recht einfach, das ist im Vorratsschrank für die Schüler, da können wir uns bedienen ...","»Nun gut, das ist recht einfach, das ist im {{c1::Vorratsschrank}} für die Schüler, da können wir uns bedienen ...",1,02_harry_potter_und_die_kammer_des_schreckens
"die Vorschrift, -en","rule (Anweisung, die man befolgen muss); regulation (Anweisung, die man befolgen muss)",Vorschrift,NOUN,feminine,Vorschriften,-en,,"rule (Anweisung, die man befolgen muss); regulation (Anweisung, die man befolgen muss)",dictionary-en,"Er räusperte sich und sagte: »Professor Dumbledore, diese Jungen haben die Vorschriften zur Einschränkung der Zauberei Minderjähriger gebrochen und einen wertvollen alten Baum schwer beschädigt ... gewiss müssen derlei Taten ...«","Er räusperte sich und sagte: »Professor Dumbledore, diese Jungen haben die {{c1::Vorschriften}} zur Einschränkung der Zauberei Minderjähriger gebrochen und einen wertvollen alten Baum schwer beschädigt ... gewiss müssen derlei Taten ...«",1,02_harry_potter_und_die_kammer_des_schreckens
"die Vorsichtsmaßnahme, -n",,Vorsichtsmaßnahme,NOUN,feminine,Vorsichtsmaßnahmen,-n,,,,"»Keine Strafe, Hagrid, eher eine Vorsichtsmaßnahme.","»Keine Strafe, Hagrid, eher eine {{c1::Vorsichtsmaßnahme}}.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Vortrag, -Vorträge",talk (Rede vor einem Publikum über ein bestimmtes Thema); speech (Rede vor einem Publikum über ein bestimmtes Thema),Vortrag,NOUN,masculine,Vorträge,-Vorträge,Vorträgen,talk (Rede vor einem Publikum über ein bestimmtes Thema); speech (Rede vor einem Publikum über ein bestimmtes Thema),dictionary-en,"»Spar dir den Vortrag«, sagte Ron unwirsch, »und sag uns das neue Passwort.«","»Spar dir den {{c1::Vortrag}}«, sagte Ron unwirsch, »und sag uns das neue Passwort.«",4,02_harry_potter_und_die_kammer_des_schreckens
"das Wa, -",Wa (im Grenzgebiet zwischen Myanmar und China lebendes Bergvolk),Wa,NOUN,neuter,Wa,-,,Wa (im Grenzgebiet zwischen Myanmar und China lebendes Bergvolk),dictionary-en,"»Du hörst dich an, als ob das was Schlechtes wäre«, sagte Hermine in leicht beleidigtem Ton.","»Du hörst dich an, als ob das {{c1::was}} Schlechtes wäre«, sagte Hermine in leicht beleidigtem Ton.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wachdienst, -e","guard service (Dienst, der bestimmte Objekte, Anlagen oder Einrichtungen patrouillierend absichert); security firm (Dienst, der bestimmte Objekte, Anlagen oder Einrichtungen patrouillierend absichert)",Wachdienst,NOUN,masculine,Wachdienste,-e,Wachdiensten,"guard service (Dienst, der bestimmte Objekte, Anlagen oder Einrichtungen patrouillierend absichert); security firm (Dienst, der bestimmte Objekte, Anlagen oder Einrichtungen patrouillierend absichert)",dictionary-en,"»Wenn du fertig bist mit Essen, setz ich mich auf deinen Platz, Ginny, ich komm gerade vom Wachdienst.«","»Wenn du fertig bist mit Essen, setz ich mich auf deinen Platz, Ginny, ich komm gerade vom {{c1::Wachdienst}}.«",1,02_harry_potter_und_die_kammer_des_schreckens
"die Wache, -n","guard (Beobachtung von jemandem oder etwas zwecks Kontrolle oder zur Erhöhung der Sicherheit); police station (Institution, Gebäude: Dienststelle der Polizei oder Feuerwehr)",Wache,NOUN,feminine,Wachen,-n,,"guard (Beobachtung von jemandem oder etwas zwecks Kontrolle oder zur Erhöhung der Sicherheit); police station (Institution, Gebäude: Dienststelle der Polizei oder Feuerwehr)",dictionary-en,"»Da hat Filch Wache gehalten«, murmelte Ron.","»Da hat Filch {{c1::Wache}} gehalten«, murmelte Ron.",6,02_harry_potter_und_die_kammer_des_schreckens
"der Wachschlaf, -",,Wachschlaf,NOUN,masculine,,,,,,"Professor Binns öffnete seine Unterlagen und begann dumpf dröhnend wie ein Staubsauger zu lesen, bis fast alle in der Klasse in einen Wachschlaf verfallen waren, nur gelegentlich aufmerkend, um einen Namen oder ein Datum zu notieren.","Professor Binns öffnete seine Unterlagen und begann dumpf dröhnend wie ein Staubsauger zu lesen, bis fast alle in der Klasse in einen {{c1::Wachschlaf}} verfallen waren, nur gelegentlich aufmerkend, um einen Namen oder ein Datum zu notieren.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Waffe, -n",weapon (ein technisches Hilfsmittel für die Jagd und den Kampf); arm (ein technisches Hilfsmittel für die Jagd und den Kampf),Waffe,NOUN,feminine,Waffen,-n,,weapon (ein technisches Hilfsmittel für die Jagd und den Kampf); arm (ein technisches Hilfsmittel für die Jagd und den Kampf),dictionary-en,"Nun, da die Dursleys wussten, dass sie nicht eines Tages als Fledermäuse aufwachen würden, hatte er seine einzige Waffe verloren.","Nun, da die Dursleys wussten, dass sie nicht eines Tages als Fledermäuse aufwachen würden, hatte er seine einzige {{c1::Waffe}} verloren.",5,02_harry_potter_und_die_kammer_des_schreckens
"der Waffenrock, -Waffenröcke","tunic (veraltet, historisch: die Uniform des Militärs und der Polizei)",Waffenrock,NOUN,masculine,Waffenröcke,-Waffenröcke,Waffenröcken,"tunic (veraltet, historisch: die Uniform des Militärs und der Polizei)",dictionary-en,"Er trug einen eleganten Federhut auf dem langen Lockenhaar und einen Waffenrock mit Halskrause, so dass man nicht sehen konnte, dass sein Hals fast ganz durchtrennt war.","Er trug einen eleganten Federhut auf dem langen Lockenhaar und einen {{c1::Waffenrock}} mit Halskrause, so dass man nicht sehen konnte, dass sein Hals fast ganz durchtrennt war.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wagenboden, -",,Wagenboden,NOUN,masculine,,,,,,"»Wir sind erledigt«, stöhnte er, als das Dach einbrach, doch plötzlich erzitterte der Wagenboden - der Motor war wieder angesprungen.","»Wir sind erledigt«, stöhnte er, als das Dach einbrach, doch plötzlich erzitterte der {{c1::Wagenboden}} - der Motor war wieder angesprungen.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Wageninneres, -",,Wageninneres,NOUN,neuter,,,,,,Ron zog es schwer atmend hoch ins Wageninnere.,Ron zog es schwer atmend hoch ins {{c1::Wageninnere}}.,2,02_harry_potter_und_die_kammer_des_schreckens
"das Wagenrad, -Wagenräder","cartwheel (Rad eines Wagens, insbesondere Pferdewagens); wheel (Rad eines Wagens, insbesondere Pferdewagens)",Wagenrad,NOUN,neuter,Wagenräder,-Wagenräder,Wagenrädern,"cartwheel (Rad eines Wagens, insbesondere Pferdewagens); wheel (Rad eines Wagens, insbesondere Pferdewagens)",dictionary-en,"Die Wagenräder glitten durch das flaumige Wolkenmeer, der Himmel war ein helles, endloses Blau unter der blendend weißen Sonne.","Die {{c1::Wagenräder}} glitten durch das flaumige Wolkenmeer, der Himmel war ein helles, endloses Blau unter der blendend weißen Sonne.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Wagentür, -en","car door (Tür eines Kraftfahrzeugs, einer Kutsche oder dergleichen)",Wagentür,NOUN,feminine,Wagentüren,-en,,"car door (Tür eines Kraftfahrzeugs, einer Kutsche oder dergleichen)",dictionary-en,"In genau diesem Moment schlug etwas mit der Kraft eines rasenden Nashorns gegen seine Wagentür und schmetterte ihn gegen Ron, während zugleich ein ebenso heftiger Schlag das Dach traf.","In genau diesem Moment schlug etwas mit der Kraft eines rasenden Nashorns gegen seine {{c1::Wagentür}} und schmetterte ihn gegen Ron, während zugleich ein ebenso heftiger Schlag das Dach traf.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wahnsinniger, -Wahnsinnige",,Wahnsinniger,NOUN,masculine,Wahnsinnige,-Wahnsinnige,Wahnsinnigen; keine Wahnsinnigen; keiner Wahnsinnigen; keinen Wahnsinnigen,,,Und wie ein Wahnsinniger lachend schleifte er Harry die Treppe hoch.,Und wie ein {{c1::Wahnsinniger}} lachend schleifte er Harry die Treppe hoch.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Waise, -n",orphan; orphan rhyme,Waise,NOUN,feminine,Waisen,-n,,orphan; orphan rhyme,dictionary-en,"Beide Halblütige, Waisen, von Muggeln aufgezogen.","Beide Halblütige, {{c1::Waisen}}, von Muggeln aufgezogen.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Waisenhaus, -Waisenhäuser",orphanage (Heim für elternlose Kinder); orphanry (Heim für elternlose Kinder),Waisenhaus,NOUN,neuter,Waisenhäuser,-Waisenhäuser,Waisenhäusern,orphanage (Heim für elternlose Kinder); orphanry (Heim für elternlose Kinder),dictionary-en,"»Sie leben in einem Waisenhaus der Muggel, nicht wahr?«, sagte Dippet neugierig.","»Sie leben in einem {{c1::Waisenhaus}} der Muggel, nicht wahr?«, sagte Dippet neugierig.",5,02_harry_potter_und_die_kammer_des_schreckens
"der Waisenjunge, -n",,Waisenjunge,NOUN,masculine,Waisenjungen,-n,,,,"Benommen starrte er Riddle an, den Waisenjungen, der später Harrys Eltern töten sollte und wie viele andere noch ...","Benommen starrte er Riddle an, den {{c1::Waisenjungen}}, der später Harrys Eltern töten sollte und wie viele andere noch ...",1,02_harry_potter_und_die_kammer_des_schreckens
"der Waldboden, -Waldböden",,Waldboden,NOUN,masculine,Waldböden,-Waldböden,,,,"Mehr als einmal mussten sie anhalten, und Harry kniete sich hin, um die Spinnen im Zauberstablicht auf dem Waldboden zu suchen.","Mehr als einmal mussten sie anhalten, und Harry kniete sich hin, um die Spinnen im Zauberstablicht auf dem {{c1::Waldboden}} zu suchen.",2,02_harry_potter_und_die_kammer_des_schreckens
"Walzten, -walzten",,Walzten,NOUN,,walzten,-walzten,,,,"Die meisten schwebten dicht gedrängt über einem Tanzboden und walzten zu dem fürchterlichen Kreischen von dreißig Musiksägen eines Orchesters, das auf einer schwarz bespannten Bühne spielte.","Die meisten schwebten dicht gedrängt über einem Tanzboden und {{c1::walzten}} zu dem fürchterlichen Kreischen von dreißig Musiksägen eines Orchesters, das auf einer schwarz bespannten Bühne spielte.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Wams, -Wämser","doublet (Kleidungsstück, das die Ritter unter ihrer Rüstung oder ihrem Lentner trugen und das bis über die Hüften reichte)",Wams,NOUN,neuter,Wämser,-Wämser,Wämsern,"doublet (Kleidungsstück, das die Ritter unter ihrer Rüstung oder ihrem Lentner trugen und das bis über die Hüften reichte)",dictionary-en,Rauchend vor Zorn stopfte der Fast Kopflose Nick den Brief in sein Wams zurück.,Rauchend vor Zorn stopfte der Fast Kopflose Nick den Brief in sein {{c1::Wams}} zurück.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Wanderung, -en","hike (Ausflug zu Fuß in der Natur, ausgedehnter als ein Spaziergang (oft mit Übernachtung)); migration (gleichgerichteter Wechsel des Aufenthaltsorts einer größeren Anzahl von Individuen)",Wanderung,NOUN,feminine,Wanderungen,-en,,"hike (Ausflug zu Fuß in der Natur, ausgedehnter als ein Spaziergang (oft mit Übernachtung)); migration (gleichgerichteter Wechsel des Aufenthaltsorts einer größeren Anzahl von Individuen)",dictionary-en,Gilderoy Lockhart: Wanderungen mit Werwölfen,Gilderoy Lockhart: {{c1::Wanderungen}} mit Werwölfen,3,02_harry_potter_und_die_kammer_des_schreckens
"die Wanne, -n",tub,Wanne,NOUN,feminine,Wannen,-n,,tub,dictionary-en,"»Ich glaube, wir können nichts tun außer abwarten, bis es aufhört«, sagte Hermine bedrückt, während sich Ron über die Wanne beugte. »","»Ich glaube, wir können nichts tun außer abwarten, bis es aufhört«, sagte Hermine bedrückt, während sich Ron über die {{c1::Wanne}} beugte. »",4,02_harry_potter_und_die_kammer_des_schreckens
"der War.»Neunter, -",,War.»Neunter,NOUN,masculine,,,,,,"»Die Chudley Cannons«, sagte Ron und wies auf die orangerote Bettdecke, die mit zwei riesigen schwarzen »C« und einer fliegenden Kanonenkugel verziert war.»Neunter Platz in der Liga.«","»Die Chudley Cannons«, sagte Ron und wies auf die orangerote Bettdecke, die mit zwei riesigen schwarzen »C« und einer fliegenden Kanonenkugel verziert {{c1::war.»Neunter}} Platz in der Liga.«",1,02_harry_potter_und_die_kammer_des_schreckens
"die Ware, -n",wares (durch Handel oder Tausch erwerbbares Gut); goods (durch Handel oder Tausch erwerbbares Gut; plural),Ware,NOUN,feminine,Waren,-n,,wares (durch Handel oder Tausch erwerbbares Gut); goods (durch Handel oder Tausch erwerbbares Gut; plural),dictionary-en,"Mr Malfoy durchquerte den Laden, ließ den Blick über die ausgestellten Waren gleiten und läutete eine Glocke auf dem Ladentisch, bevor er sich seinem Sohn zuwandte:","Mr Malfoy durchquerte den Laden, ließ den Blick über die ausgestellten {{c1::Waren}} gleiten und läutete eine Glocke auf dem Ladentisch, bevor er sich seinem Sohn zuwandte:",2,02_harry_potter_und_die_kammer_des_schreckens
"die Warnung, -en",warning (Hinweis auf eine Gefahr),Warnung,NOUN,feminine,Warnungen,-en,,warning (Hinweis auf eine Gefahr),dictionary-en,Dobbys Warnung,Dobbys {{c1::Warnung}},3,02_harry_potter_und_die_kammer_des_schreckens
"der Wart, -e","supervisor (Person, die im Auftrag anderer für eine Anlage, Einrichtung, eines Gegenstandes oder einer Personengruppe verantwortlich ist)",Wart,NOUN,masculine,Warte,-e,Warten,"supervisor (Person, die im Auftrag anderer für eine Anlage, Einrichtung, eines Gegenstandes oder einer Personengruppe verantwortlich ist)",dictionary-en,Wart auf mich!,{{c1::Wart}} auf mich!,2,02_harry_potter_und_die_kammer_des_schreckens
"die Warteliste, -",,Warteliste,NOUN,feminine,,,,,,»Es gibt eine zweiwöchige Warteliste.,»Es gibt eine zweiwöchige {{c1::Warteliste}}.,1,02_harry_potter_und_die_kammer_des_schreckens
"das Waschpulver, -n","washing powder (pulverförmiges Mittel, das Verunreinigungen löst); laundry detergent powder (pulverförmiges Mittel, das Verunreinigungen löst)",Waschpulver,NOUN,neuter,Waschpulvern,-n,Waschpulver,"washing powder (pulverförmiges Mittel, das Verunreinigungen löst); laundry detergent powder (pulverförmiges Mittel, das Verunreinigungen löst)",dictionary-en,"»Wir brauchen immer noch Stückchen von den Leuten, in die ihr euch verwandeln wollt«, sagte Hermine ganz sachlich, als schickte sie die beiden in den Laden, um Waschpulver zu kaufen.","»Wir brauchen immer noch Stückchen von den Leuten, in die ihr euch verwandeln wollt«, sagte Hermine ganz sachlich, als schickte sie die beiden in den Laden, um {{c1::Waschpulver}} zu kaufen.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wasn, -",,Wasn,NOUN,masculine,,,,,,"Frühmorgens jedoch, nach Harrys Geschmack ein paar Stunden zu früh, rüttelte ihn Oliver Wood, der Kapitän der Quidditch-Mannschaft von Gryffindor, aus dem Schlaf, »Wasn los?","Frühmorgens jedoch, nach Harrys Geschmack ein paar Stunden zu früh, rüttelte ihn Oliver Wood, der Kapitän der Quidditch-Mannschaft von Gryffindor, aus dem Schlaf, »{{c1::Wasn}} los?",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wasserkessel, -n",kettle (nichtelektrisches Gerät zum Kochen von Wasser),Wasserkessel,NOUN,masculine,Wasserkesseln,-n,Wasserkessel,kettle (nichtelektrisches Gerät zum Kochen von Wasser),dictionary-en,Der Trank zischte laut wie ein Wasserkessel und schäumte bedrohlich auf.,Der Trank zischte laut wie ein {{c1::Wasserkessel}} und schäumte bedrohlich auf.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Wasserlache, -n",,Wasserlache,NOUN,feminine,Wasserlachen,-n,,,,Harry rutschte beinahe aus - auf dem Boden war eine große Wasserlache;,Harry rutschte beinahe aus - auf dem Boden war eine große {{c1::Wasserlache}};,3,02_harry_potter_und_die_kammer_des_schreckens
"der Wassermolch, -e",,Wassermolch,NOUN,masculine,Wassermolche,-e,Wassermolchen,,,"Neville Longbottom kaufte eine große übel riechende grüne Zwiebel und den verwesenden Schwanz eines Wassermolchs, bevor die anderen Gryffindor-Jungen ihn darüber aufklärten, dass er nicht in Gefahr sei;","Neville Longbottom kaufte eine große übel riechende grüne Zwiebel und den verwesenden Schwanz eines {{c1::Wassermolchs}}, bevor die anderen Gryffindor-Jungen ihn darüber aufklärten, dass er nicht in Gefahr sei;",1,02_harry_potter_und_die_kammer_des_schreckens
"die Wasserwelle, -",,Wasserwelle,NOUN,feminine,,,,,,"»Frag mich nicht«, rief Myrte und tauchte auf, wobei noch eine Wasserwelle auf den schon klitschnassen Boden schwappte.","»Frag mich nicht«, rief Myrte und tauchte auf, wobei noch eine {{c1::Wasserwelle}} auf den schon klitschnassen Boden schwappte.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Weasley-Haar, -",,Weasley-Haar,NOUN,neuter,,,,,,Ginny war wegen ihres leuchtend roten Weasley-Haares leicht zu erkennen.,Ginny war wegen ihres leuchtend roten {{c1::Weasley-Haares}} leicht zu erkennen.,1,02_harry_potter_und_die_kammer_des_schreckens
"Wegzujag, -wegzujagen",,Wegzujag,NOUN,,wegzujagen,-wegzujagen,,,,"Es gibt in jeder Mannschaft auch zwei Treiber mit Schlägern, die die Klatscher von den eigenen Leuten wegzujagen versuchen.","Es gibt in jeder Mannschaft auch zwei Treiber mit Schlägern, die die Klatscher von den eigenen Leuten {{c1::wegzujagen}} versuchen.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Weiche, -n",switch,Weiche,NOUN,feminine,Weichen,-n,,switch,dictionary-en,Etwas Weiches hatte ihn im Gesicht getroffen.,Etwas {{c1::Weiches}} hatte ihn im Gesicht getroffen.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Weide, -n",willow (Botanik: Laubgehölz aus der Gattung Salix); willow (kein Plural: Holzart des Laubbaumes aus der Gattung Salix),Weide,NOUN,feminine,Weiden,-n,,willow (Botanik: Laubgehölz aus der Gattung Salix); willow (kein Plural: Holzart des Laubbaumes aus der Gattung Salix),dictionary-en,Die Peitschende Weide,Die Peitschende {{c1::Weide}},7,02_harry_potter_und_die_kammer_des_schreckens
"das Weihnachtsessen, -",,Weihnachtsessen,NOUN,neuter,Weihnachtsessen,-,,,,"Keiner konnte umhin, das Weihnachtsessen in Hogwarts nicht zu genießen, nicht einmal einer, den es davor grauste, später den Vielsaft-Trank zu schlucken.","Keiner konnte umhin, das {{c1::Weihnachtsessen}} in Hogwarts nicht zu genießen, nicht einmal einer, den es davor grauste, später den Vielsaft-Trank zu schlucken.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Weihnachtslied, -er","carol (Lied mit weihnachtlichem Text, gesungen vorwiegend in der Weihnachtszeit)",Weihnachtslied,NOUN,neuter,Weihnachtslieder,-er,Weihnachtsliedern,"carol (Lied mit weihnachtlichem Text, gesungen vorwiegend in der Weihnachtszeit)",dictionary-en,"Dumbledore stimmte mit ihnen ein paar seiner liebsten Weihnachtslieder an, wobei Hagrid mit jedem Becher Eierpunsch, den er schluckte, lauter dröhnte.","Dumbledore stimmte mit ihnen ein paar seiner liebsten {{c1::Weihnachtslieder}} an, wobei Hagrid mit jedem Becher Eierpunsch, den er schluckte, lauter dröhnte.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Weihnachtsmann, -Weihnachtsmänner","Santa Claus (norddeutsch, mitteldeutsch: männliche Gestalt mit einem großen Sack, in dem sich Gaben befinden); Father Christmas (norddeutsch, mitteldeutsch: männliche Gestalt mit einem großen Sack, in dem sich Gaben befinden)",Weihnachtsmann,NOUN,masculine,Weihnachtsmänner,-Weihnachtsmänner,Weihnachtsmännern,"Santa Claus (norddeutsch, mitteldeutsch: männliche Gestalt mit einem großen Sack, in dem sich Gaben befinden); Father Christmas (norddeutsch, mitteldeutsch: männliche Gestalt mit einem großen Sack, in dem sich Gaben befinden)",dictionary-en,"»ja, ich hab die Dinger gesehen, die sie für Gnomen halten«, sagte Ron, kniete sich hin und steckte den Kopf tief in einen Pfingstrosenbusch, »zum Beispiel fette kleine Weihnachtsmänner mit Angelruten ...«","»ja, ich hab die Dinger gesehen, die sie für Gnomen halten«, sagte Ron, kniete sich hin und steckte den Kopf tief in einen Pfingstrosenbusch, »zum Beispiel fette kleine {{c1::Weihnachtsmänner}} mit Angelruten ...«",2,02_harry_potter_und_die_kammer_des_schreckens
