front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
fühlen,feel (per Tastsinn beziehungsweise allgemein über die Haut wahrnehmen oder erkunden); sense (per Tastsinn beziehungsweise allgemein über die Haut wahrnehmen oder erkunden),fühlen,VERB,,,,,feel (per Tastsinn beziehungsweise allgemein über die Haut wahrnehmen oder erkunden); sense (per Tastsinn beziehungsweise allgemein über die Haut wahrnehmen oder erkunden),dictionary-en,"Es erfüllte die ganze feuchte Hütte mit flackerndem Licht, und Harry fühlte die Wärme über sein Gesicht fließen, als ob er in ein heißes Bad getaucht wäre.","Es erfüllte die ganze feuchte Hütte mit flackerndem Licht, und Harry {{c1::fühlte}} die Wärme über sein Gesicht fließen, als ob er in ein heißes Bad getaucht wäre.",17,01_harry_potter_und_der_stein_der_weisen
fühlten,,fühlten,VERB,,,,,,,"Nach dem Tee - es gab Brote mit kaltem Braten, Pfannkuchen, Biskuits und Weihnachtskuchen - fühlten sich alle zu voll gestopft und müde, um noch viel vor dem Schlafengehen anzufangen.","Nach dem Tee - es gab Brote mit kaltem Braten, Pfannkuchen, Biskuits und Weihnachtskuchen - {{c1::fühlten}} sich alle zu voll gestopft und müde, um noch viel vor dem Schlafengehen anzufangen.",1,01_harry_potter_und_der_stein_der_weisen
führen,lead (in eine Richtung geleiten),führen,VERB,,,,,lead (in eine Richtung geleiten),dictionary-en,Er führte mehrere wichtige Telefongespräche und schrie dabei noch ein wenig lauter.,Er {{c1::führte}} mehrere wichtige Telefongespräche und schrie dabei noch ein wenig lauter.,26,01_harry_potter_und_der_stein_der_weisen
füllen,"fill (einen Behälter voll machen, eine Aushöhlung stopfen)",füllen,VERB,,,,,"fill (einen Behälter voll machen, eine Aushöhlung stopfen)",dictionary-en,"Auf dem Boden standen Fässer, die mit einer Art Schleim gefüllt waren;","Auf dem Boden standen Fässer, die mit einer Art Schleim {{c1::gefüllt}} waren;",5,01_harry_potter_und_der_stein_der_weisen
füllten,,füllten,VERB,,,,,,,"Jubelrufe für Gryffindor füllten die kalte Luft, von den Slytherins kam Heulen und Stöhnen.","Jubelrufe für Gryffindor {{c1::füllten}} die kalte Luft, von den Slytherins kam Heulen und Stöhnen.",1,01_harry_potter_und_der_stein_der_weisen
fürchten,"fear (transitiv, etwas fürchten: vor etwas Angst (Furcht) haben); fear (transitiv, etwas fürchten: etwas achten, vor etwas Ehrfurcht haben)",fürchten,VERB,,,,,"fear (transitiv, etwas fürchten: vor etwas Angst (Furcht) haben); fear (transitiv, etwas fürchten: etwas achten, vor etwas Ehrfurcht haben)",dictionary-en,"Alle wissen, dass Sie der Einzige sind, den Du-weißt- ... ahm, na gut, Voldemort fürchtete.«","Alle wissen, dass Sie der Einzige sind, den Du-weißt- ... ahm, na gut, Voldemort {{c1::fürchtete}}.«",4,01_harry_potter_und_der_stein_der_weisen
fürchtete,,fürchtete,VERB,,,,,,,"»Ich fürchtete schon, zu spät zu kommen.«","»Ich {{c1::fürchtete}} schon, zu spät zu kommen.«",1,01_harry_potter_und_der_stein_der_weisen
füttern,feed (einem Tier Nahrung geben),füttern,VERB,,,,,feed (einem Tier Nahrung geben),dictionary-en,"»Ähm - jetzt, da wir alle gefüttert und gewässert sind, nur noch ein paar Worte.","»Ähm - jetzt, da wir alle {{c1::gefüttert}} und gewässert sind, nur noch ein paar Worte.",2,01_harry_potter_und_der_stein_der_weisen
gaben,,gaben,VERB,,,,,,,"Es war kaum mehr als ein Flüstern, doch sie verstanden jedes Wort - wie Professor McGonagall hatte Snape die Gabe, eine Klasse mühelos ruhig zu halten.","Es war kaum mehr als ein Flüstern, doch sie verstanden jedes Wort - wie Professor McGonagall hatte Snape die {{c1::Gabe}}, eine Klasse mühelos ruhig zu halten.",2,01_harry_potter_und_der_stein_der_weisen
gebacken,,gebacken,VERB,,,,,,,"Harry hatte Toast, Kokosnuss, gebackene Bohnen, Erdbeere, Curry, Gras, Kaffee und Sardine und war sogar kühn genug, um das Ende einer merkwürdigen grauen Bohne anzuknabbern, die Ron nicht einmal anfassen wollte.","Harry hatte Toast, Kokosnuss, {{c1::gebackene}} Bohnen, Erdbeere, Curry, Gras, Kaffee und Sardine und war sogar kühn genug, um das Ende einer merkwürdigen grauen Bohne anzuknabbern, die Ron nicht einmal anfassen wollte.",1,01_harry_potter_und_der_stein_der_weisen
geben,"give (jemandem etwas reichen beziehungsweise in die Nähe oder Hände legen); there is (unpersönlich, in Verbindung mit es: da sein; vorhanden sein)",geben,VERB,,,,,"give (jemandem etwas reichen beziehungsweise in die Nähe oder Hände legen); there is (unpersönlich, in Verbindung mit es: da sein; vorhanden sein)",dictionary-en,Die Dursleys hatten einen kleinen Sohn namens Dudley und in ihren Augen gab es nirgendwo einen prächtigeren Jungen.,Die Dursleys hatten einen kleinen Sohn namens Dudley und in ihren Augen {{c1::gab}} es nirgendwo einen prächtigeren Jungen.,116,01_harry_potter_und_der_stein_der_weisen
geboten,,geboten,VERB,,,,,,,"Hermine öffnete den Mund, vielleicht um Ron genau zu erklären, wie der Fluch der Popel funktionierte, doch mit einem Zischen gebot ihr Harry zu schweigen und scheuchte sie alle weiter.","Hermine öffnete den Mund, vielleicht um Ron genau zu erklären, wie der Fluch der Popel funktionierte, doch mit einem Zischen {{c1::gebot}} ihr Harry zu schweigen und scheuchte sie alle weiter.",1,01_harry_potter_und_der_stein_der_weisen
gebrauch,,gebrauch,VERB,,,,,,,Gebrauche ihn klug.,{{c1::Gebrauche}} ihn klug.,3,01_harry_potter_und_der_stein_der_weisen
gebrauchen,"use (transitiv: etwas verwenden, benutzen)",gebrauchen,VERB,,,,,"use (transitiv: etwas verwenden, benutzen)",dictionary-en,"»Jetzt könnte ich ausnahmsweise mal einen dieser Briefe gebrauchen, Leute«, sagte er fröhlich.","»Jetzt könnte ich ausnahmsweise mal einen dieser Briefe {{c1::gebrauchen}}, Leute«, sagte er fröhlich.",2,01_harry_potter_und_der_stein_der_weisen
gefielen,,gefielen,VERB,,,,,,,"So rot bin ich nicht mehr geworden, seit Madam Pomfrey mir gesagt hat, ihr gefielen meine neuen Ohrenschützer.","So rot bin ich nicht mehr geworden, seit Madam Pomfrey mir gesagt hat, ihr {{c1::gefielen}} meine neuen Ohrenschützer.",2,01_harry_potter_und_der_stein_der_weisen
gefrieren,"freeze (intransitiv: durch Kälteeinwirkung fest und hart werden, zu Eis erstarren); freeze (Lebensmittel durch Kühlmittel einfrieren oder tiefgefrieren)",gefrieren,VERB,,,,,"freeze (intransitiv: durch Kälteeinwirkung fest und hart werden, zu Eis erstarren); freeze (Lebensmittel durch Kühlmittel einfrieren oder tiefgefrieren)",dictionary-en,"Ein durchdringender Schrei, der ihm das Blut in den Adern gefrieren ließ, durchbrach die Stille - das Buch schrie!","Ein durchdringender Schrei, der ihm das Blut in den Adern {{c1::gefrieren}} ließ, durchbrach die Stille - das Buch schrie!",1,01_harry_potter_und_der_stein_der_weisen
gefroren,,gefroren,VERB,,,,,,,"Als Filch und Snape vor ihm um die Ecke bogen, gefror Harry zu einem Eiszapfen.","Als Filch und Snape vor ihm um die Ecke bogen, {{c1::gefror}} Harry zu einem Eiszapfen.",1,01_harry_potter_und_der_stein_der_weisen
gehorchen,obey (intransitiv: einer Anweisung Folge leisten; einen Befehl ausführen),gehorchen,VERB,,,,,obey (intransitiv: einer Anweisung Folge leisten; einen Befehl ausführen),dictionary-en,"halb dachte er daran, Wood um eine Spielpause zu bitten - und nun war ihm klar, dass der Besen ihm überhaupt nicht mehr gehorchte.","halb dachte er daran, Wood um eine Spielpause zu bitten - und nun war ihm klar, dass der Besen ihm überhaupt nicht mehr {{c1::gehorchte}}.",2,01_harry_potter_und_der_stein_der_weisen
gehören,belong (etwas/jemand gehört jemandem: Eigentum von einer Person sein); belong (Teil von etwas sein),gehören,VERB,,,,,belong (etwas/jemand gehört jemandem: Eigentum von einer Person sein); belong (Teil von etwas sein),dictionary-en,"»Die Potters, das stimmt, das hab ich gehört","»Die Potters, das stimmt, das hab ich {{c1::gehört}}",54,01_harry_potter_und_der_stein_der_weisen
gelangen,reach (räumlich und bildlich: ein Ziel erreichen); attain (räumlich und bildlich: ein Ziel erreichen),gelangen,VERB,,,,,reach (räumlich und bildlich: ein Ziel erreichen); attain (räumlich und bildlich: ein Ziel erreichen),dictionary-en,"Hagrid schien zwar zu wissen, wo er hinwollte, doch offensichtlich war er es nicht gewohnt, auf normalem Weg dorthin zu gelangen.","Hagrid schien zwar zu wissen, wo er hinwollte, doch offensichtlich war er es nicht gewohnt, auf normalem Weg dorthin zu {{c1::gelangen}}.",5,01_harry_potter_und_der_stein_der_weisen
geleiten,,geleiten,VERB,,,,,,,Er zahlte sieben goldene Galleonen für seinen Zauberstab und Mr. Ollivander geleitete sie mit einer Verbeugung aus der Tür.,Er zahlte sieben goldene Galleonen für seinen Zauberstab und Mr. Ollivander {{c1::geleitete}} sie mit einer Verbeugung aus der Tür.,2,01_harry_potter_und_der_stein_der_weisen
geliehen,,geliehen,VERB,,,,,,,"»Fluffy?«, »Ja - ist nämlich meiner - hab ihn einem Kerl aus Griechenland abgekauft, den ich letztes Jahr im Pub getroffen hab ich hab ihn Dumbledore geliehen, als Wachhund für","»Fluffy?«, »Ja - ist nämlich meiner - hab ihn einem Kerl aus Griechenland abgekauft, den ich letztes Jahr im Pub getroffen hab ich hab ihn Dumbledore {{c1::geliehen}}, als Wachhund für",2,01_harry_potter_und_der_stein_der_weisen
gelingen,"work (intransitiv: etwas erfolgreich zu Ende bringen, erfolgreich zustande kommen); succeed (intransitiv: etwas erfolgreich zu Ende bringen, erfolgreich zustande kommen)",gelingen,VERB,,,,,"work (intransitiv: etwas erfolgreich zu Ende bringen, erfolgreich zustande kommen); succeed (intransitiv: etwas erfolgreich zu Ende bringen, erfolgreich zustande kommen)",dictionary-en,Doch es war gelungen.,Doch es war {{c1::gelungen}}.,4,01_harry_potter_und_der_stein_der_weisen
gellte,,gellte,VERB,,,,,,,Ein Pfiff gellte über den Bahnsteig.,Ein Pfiff {{c1::gellte}} über den Bahnsteig.,1,01_harry_potter_und_der_stein_der_weisen
gelten,"be valid (intransitiv: gültig, verbindlich sein); be in effect (intransitiv: gültig, verbindlich sein)",gelten,VERB,,,,,"be valid (intransitiv: gültig, verbindlich sein); be in effect (intransitiv: gültig, verbindlich sein)",dictionary-en,Das galt als gute Übung fürs spätere Leben.,Das {{c1::galt}} als gute Übung fürs spätere Leben.,1,01_harry_potter_und_der_stein_der_weisen
gemahnen,,gemahnen,VERB,,,,,,,"»Keine Post an Sonntagen«, gemahnte er sie fröhlich, während er seine Zeitung mit Marmelade bestrich, #keine verfluchten Briefe heute - e","»Keine Post an Sonntagen«, {{c1::gemahnte}} er sie fröhlich, während er seine Zeitung mit Marmelade bestrich, #keine verfluchten Briefe heute - e",1,01_harry_potter_und_der_stein_der_weisen
genehmigen,"permit (insbesondere von behördlicher Seite erlauben, gestatten, akzeptieren, bewilligen); allow (insbesondere von behördlicher Seite erlauben, gestatten, akzeptieren, bewilligen)",genehmigen,VERB,,,,,"permit (insbesondere von behördlicher Seite erlauben, gestatten, akzeptieren, bewilligen); allow (insbesondere von behördlicher Seite erlauben, gestatten, akzeptieren, bewilligen)",dictionary-en,"Der Riese setzte sich wieder auf das Sofa das unter seinem Gewicht einknickte, und begann dann alle möglichen Dinge aus den Taschen seines Umhangs zu ziehen: einen Kupferkessel, eine platt gedrückte Packung Würstchen, einen Schürhaken, eine Teekanne, einige ineinander gesteckte Becher und eine Flasche mit einer bernsteinfarbenen Flüssigkeit, aus der er sich einen Schluck genehmigte, bevor der Tee zu kochen begann.","Der Riese setzte sich wieder auf das Sofa das unter seinem Gewicht einknickte, und begann dann alle möglichen Dinge aus den Taschen seines Umhangs zu ziehen: einen Kupferkessel, eine platt gedrückte Packung Würstchen, einen Schürhaken, eine Teekanne, einige ineinander gesteckte Becher und eine Flasche mit einer bernsteinfarbenen Flüssigkeit, aus der er sich einen Schluck {{c1::genehmigte}}, bevor der Tee zu kochen begann.",3,01_harry_potter_und_der_stein_der_weisen
genießen,"enjoy (eine zumeist angenehm schmeckende Speise oder Getränk zu sich nehmen); relish (Genuss, Freude, Lust an, bei oder für etwas empfinden)",genießen,VERB,,,,,"enjoy (eine zumeist angenehm schmeckende Speise oder Getränk zu sich nehmen); relish (Genuss, Freude, Lust an, bei oder für etwas empfinden)",dictionary-en,"Harry und Ron genossen es, dass Hagrid Filch einen »blöden Sack« nannte.","Harry und Ron {{c1::genossen}} es, dass Hagrid Filch einen »blöden Sack« nannte.",2,01_harry_potter_und_der_stein_der_weisen
gepfiffen,,gepfiffen,VERB,,,,,,,»Wann hat der denn jemals ein Quidditch-Spiel gepfiffen?,»Wann hat der denn jemals ein Quidditch-Spiel {{c1::gepfiffen}}?,1,01_harry_potter_und_der_stein_der_weisen
geraten,fall into (zufällig/ ohne Absicht an den falschen Ort oder in eine unangenehme Situation kommen); get into (zufällig/ ohne Absicht an den falschen Ort oder in eine unangenehme Situation kommen),geraten,VERB,,,,,fall into (zufällig/ ohne Absicht an den falschen Ort oder in eine unangenehme Situation kommen); get into (zufällig/ ohne Absicht an den falschen Ort oder in eine unangenehme Situation kommen),dictionary-en,"Recht nützlich, dass er umherschwirrt wie eine zu groß geratene Fledermaus.","Recht nützlich, dass er umherschwirrt wie eine zu groß {{c1::geratene}} Fledermaus.",1,01_harry_potter_und_der_stein_der_weisen
gerieben,,gerieben,VERB,,,,,,,"»Was bQkomme ich, wenn ich einem Wermutaufguss geriebene Affodillwurzel hinzufüge?«","»Was bQkomme ich, wenn ich einem Wermutaufguss {{c1::geriebene}} Affodillwurzel hinzufüge?«",2,01_harry_potter_und_der_stein_der_weisen
geschahen,,geschahen,VERB,,,,,,,"Das Problem war, dass oft merkwürdige Dinge um Harry herum geschahen, und es hatte einfach keinen Zweck, den Dursleys zu sagen, dass er nichts dafür konnte.","Das Problem war, dass oft merkwürdige Dinge um Harry herum {{c1::geschahen}}, und es hatte einfach keinen Zweck, den Dursleys zu sagen, dass er nichts dafür konnte.",1,01_harry_potter_und_der_stein_der_weisen
geschmolzen,,geschmolzen,VERB,,,,,,,Am nächsten Morgen war der Schnee noch nicht geschmolzen,Am nächsten Morgen war der Schnee noch nicht {{c1::geschmolzen}},1,01_harry_potter_und_der_stein_der_weisen
geschrieben,,geschrieben,VERB,,,,,,,"Sie hielt einen Brief hoch, so dass sie die mit grüner Tinte geschriebene Adresse lesen konnten:","Sie hielt einen Brief hoch, so dass sie die mit grüner Tinte {{c1::geschriebene}} Adresse lesen konnten:",1,01_harry_potter_und_der_stein_der_weisen
geschrien,,geschrien,VERB,,,,,,,"Und sie haben diesen Jungen - ich habe gesehen, wie er seine Mutter den ganzen Weg die Straße entlang gequält und nach Süßigkeiten geschrien hat.","Und sie haben diesen Jungen - ich habe gesehen, wie er seine Mutter den ganzen Weg die Straße entlang gequält und nach Süßigkeiten {{c1::geschrien}} hat.",3,01_harry_potter_und_der_stein_der_weisen
geschäftliches,,geschäftliches,VERB,,,,,,,Geschäftliches für Hogwarts.,{{c1::Geschäftliches}} für Hogwarts.,1,01_harry_potter_und_der_stein_der_weisen
gestalten,arrange (einem Gegenstand oder Prozess eine Form oder ein Konzept geben); design (einem Gegenstand oder Prozess eine Form oder ein Konzept geben),gestalten,VERB,,,,,arrange (einem Gegenstand oder Prozess eine Form oder ein Konzept geben); design (einem Gegenstand oder Prozess eine Form oder ein Konzept geben),dictionary-en,Er trommelte mit den Fingern auf das Lenkrad und sein Blick fiel auf eine Ansammlung dieser merkwürdigen Gestalten nicht weit von ihm.,Er trommelte mit den Fingern auf das Lenkrad und sein Blick fiel auf eine Ansammlung dieser merkwürdigen {{c1::Gestalten}} nicht weit von ihm.,17,01_harry_potter_und_der_stein_der_weisen
gestehen,confess (etwas offen zugeben; ein Geständnis ablegen),gestehen,VERB,,,,,confess (etwas offen zugeben; ein Geständnis ablegen),dictionary-en,"Zehn Jahre zuvor hatten dort eine Menge Bilder gestanden, auf denen etwas, das an einen großen rosa Strandball erinnerte, zu sehen war und Bommelhüte in verschiedenen Farben trug - doch Dudley Dursley war nun kein Baby mehr und Jetzt zeigten die Fotos einen großen, blonden Jungen, mal auf seinem ersten Fahrrad, mal auf dem Rummelplatz Karussell fahrend, mal beim Computerspiel mit dem Vater und schließlich, wie ihn die Mutter knuddelte und küsste.","Zehn Jahre zuvor hatten dort eine Menge Bilder {{c1::gestanden}}, auf denen etwas, das an einen großen rosa Strandball erinnerte, zu sehen war und Bommelhüte in verschiedenen Farben trug - doch Dudley Dursley war nun kein Baby mehr und Jetzt zeigten die Fotos einen großen, blonden Jungen, mal auf seinem ersten Fahrrad, mal auf dem Rummelplatz Karussell fahrend, mal beim Computerspiel mit dem Vater und schließlich, wie ihn die Mutter knuddelte und küsste.",3,01_harry_potter_und_der_stein_der_weisen
getreten,,getreten,VERB,,,,,,,"Onkel Vernon gab abermals ein merkwürdiges Geräusch von sich, wie eine getretene Maus.","Onkel Vernon gab abermals ein merkwürdiges Geräusch von sich, wie eine {{c1::getretene}} Maus.",1,01_harry_potter_und_der_stein_der_weisen
gewinnen,win (einen Wettkampf oder Ähnliches zu seinem Vorteil und Nutzen entscheiden); win (in einem Kampf oder Ähnlichem als Sieger beziehungsweise Siegerin hervorgehen),gewinnen,VERB,,,,,win (einen Wettkampf oder Ähnliches zu seinem Vorteil und Nutzen entscheiden); win (in einem Kampf oder Ähnlichem als Sieger beziehungsweise Siegerin hervorgehen),dictionary-en,"Dudley gewann, und so legte sich Harry, die Brille von einem Ohr herabhängend, flach auf den Bauch und lauschte an dem Spalt zwischen Tür und Fußboden.","Dudley {{c1::gewann}}, und so legte sich Harry, die Brille von einem Ohr herabhängend, flach auf den Bauch und lauschte an dem Spalt zwischen Tür und Fußboden.",30,01_harry_potter_und_der_stein_der_weisen
gewöhnen,acclimate (sich an einen Brauch oder an eine Umgebung anpassen); accustom (sich an einen Brauch oder an eine Umgebung anpassen),gewöhnen,VERB,,,,,acclimate (sich an einen Brauch oder an eine Umgebung anpassen); accustom (sich an einen Brauch oder an eine Umgebung anpassen),dictionary-en,"Harry war an Spinnen gewöhnt, weil es im Schrank unter der Treppe von Spinnen wimmelte.","Harry war an Spinnen {{c1::gewöhnt}}, weil es im Schrank unter der Treppe von Spinnen wimmelte.",5,01_harry_potter_und_der_stein_der_weisen
gib,,gib,VERB,,,,,,,"Nun denn - gib ihn mir, Hagrid -, wir bringen es besser hinter uns.","Nun denn - {{c1::gib}} ihn mir, Hagrid -, wir bringen es besser hinter uns.",11,01_harry_potter_und_der_stein_der_weisen
gibst,,gibst,VERB,,,,,,,Nun ... warum gibst du mir nicht diesen Stein in deiner Tasche?,Nun ... warum {{c1::gibst}} du mir nicht diesen Stein in deiner Tasche?,1,01_harry_potter_und_der_stein_der_weisen
gibt's,,gibt's,VERB,,,,,,,"Wir haben alles aufgefuttert, was wir hatten, und bei euch gibt's offenbar noch was.","Wir haben alles aufgefuttert, was wir hatten, und bei euch {{c1::gibt's}} offenbar noch was.",2,01_harry_potter_und_der_stein_der_weisen
gilt,,gilt,VERB,,,,,,,Gilt bei vielen als der größte Zauberer derjüngeren Geschichte.,{{c1::Gilt}} bei vielen als der größte Zauberer derjüngeren Geschichte.,1,01_harry_potter_und_der_stein_der_weisen
ging,,ging,VERB,,,,,,,"Ging ihm gut, als er nur die Bücher studierte, doch dann hat er sich ein Jahr freigenommen, um ein wenig Erfahrung zu sammeln ...","{{c1::Ging}} ihm gut, als er nur die Bücher studierte, doch dann hat er sich ein Jahr freigenommen, um ein wenig Erfahrung zu sammeln ...",1,01_harry_potter_und_der_stein_der_weisen
gingen,,gingen,VERB,,,,,,,"Er fuhr sie in einen Wald hinein, stieg aus, sah sich um, schüttelte den Kopf, setzte sich wieder ins Auto, und weiter ging's.","Er fuhr sie in einen Wald hinein, stieg aus, sah sich um, schüttelte den Kopf, setzte sich wieder ins Auto, und weiter {{c1::ging's}}.",1,01_harry_potter_und_der_stein_der_weisen
glauben,"believe in (religiös sein, an einen oder mehrere Götter glauben); believe (»etwas glauben«/»glauben, dass«)",glauben,VERB,,,,,"believe in (religiös sein, an einen oder mehrere Götter glauben); believe (»etwas glauben«/»glauben, dass«)",dictionary-en,"Was auch immer »alle« sagen mochten, offensichtlich glaubte sie es nicht, bis sie es aus dem Mund von Dumbledore gehört hatte.","Was auch immer »alle« sagen mochten, offensichtlich {{c1::glaubte}} sie es nicht, bis sie es aus dem Mund von Dumbledore gehört hatte.",89,01_harry_potter_und_der_stein_der_weisen
gleichen,closely resemble (intransitiv: wenige oder keine Unterschiede zu einer anderen Sache aufweisen),gleichen,VERB,,,,,closely resemble (intransitiv: wenige oder keine Unterschiede zu einer anderen Sache aufweisen),dictionary-en,"Keine zwei Ollivander-Stäbe sind gleich, ebenso wie kein Einhorn, Drache oder Phönix dem andern aufs Haar gleicht.","Keine zwei Ollivander-Stäbe sind gleich, ebenso wie kein Einhorn, Drache oder Phönix dem andern aufs Haar {{c1::gleicht}}.",1,01_harry_potter_und_der_stein_der_weisen
gleichmachen,equalize (die Unterschiede zwischen Verschiedenem beseitigen); level (die Unterschiede zwischen Verschiedenem beseitigen),gleichmachen,VERB,,,,,equalize (die Unterschiede zwischen Verschiedenem beseitigen); level (die Unterschiede zwischen Verschiedenem beseitigen),dictionary-en,Er würde Hogwarts dem Erdboden gleichmachen oder es in eine Schule für schwarze Magie verwandeln!,Er würde Hogwarts dem Erdboden {{c1::gleichmachen}} oder es in eine Schule für schwarze Magie verwandeln!,1,01_harry_potter_und_der_stein_der_weisen
gleiten,float ((leicht und unbeschwert) schweben oder rutschen); glide ((leicht und unbeschwert) schweben oder rutschen),gleiten,VERB,,,,,float ((leicht und unbeschwert) schweben oder rutschen); glide ((leicht und unbeschwert) schweben oder rutschen),dictionary-en,"Dumbledore ließ den Ausmacher in die Umhangtasche gleiten und machte sich auf den Weg die Straße entlang zu Nummer 4, wo er sich auf die Mauer neben die Katze setzte.","Dumbledore ließ den Ausmacher in die Umhangtasche {{c1::gleiten}} und machte sich auf den Weg die Straße entlang zu Nummer 4, wo er sich auf die Mauer neben die Katze setzte.",10,01_harry_potter_und_der_stein_der_weisen
glitt,,glitt,VERB,,,,,,,"»Nun«, sagte Dumbledore und glitt vom Tisch herunter, um sich neben Harry auf den Boden zu setzen, »wie hunderte Menschen vor dir hast du die Freuden des Spiegels Nerhegeb entdeckt.«","»Nun«, sagte Dumbledore und {{c1::glitt}} vom Tisch herunter, um sich neben Harry auf den Boden zu setzen, »wie hunderte Menschen vor dir hast du die Freuden des Spiegels Nerhegeb entdeckt.«",2,01_harry_potter_und_der_stein_der_weisen
glitten,,glitten,VERB,,,,,,,Hinter dem Glas krabbelten und glitten alle Arten von Echsen und Schlangen über Äste und Steine.,Hinter dem Glas krabbelten und {{c1::glitten}} alle Arten von Echsen und Schlangen über Äste und Steine.,4,01_harry_potter_und_der_stein_der_weisen
glitzern,,glitzern,VERB,,,,,,,An manchen Stellen war er angeschnitten und etwas Weißes glitzerte an der Spitze.,An manchen Stellen war er angeschnitten und etwas Weißes {{c1::glitzerte}} an der Spitze.,3,01_harry_potter_und_der_stein_der_weisen
glotzen,"gape (starr blicken, geistesabwesend mit weit offenen Augen vor sich hinsehen); gawk (starr blicken, geistesabwesend mit weit offenen Augen vor sich hinsehen)",glotzen,VERB,,,,,"gape (starr blicken, geistesabwesend mit weit offenen Augen vor sich hinsehen); gawk (starr blicken, geistesabwesend mit weit offenen Augen vor sich hinsehen)",dictionary-en,Im Zug glotzten die Leute noch mehr.,Im Zug {{c1::glotzten}} die Leute noch mehr.,1,01_harry_potter_und_der_stein_der_weisen
glänzen,"glare (eine reflektierende Oberfläche haben, schimmern; schillern); glitter (eine reflektierende Oberfläche haben, schimmern; schillern)",glänzen,VERB,,,,,"glare (eine reflektierende Oberfläche haben, schimmern; schillern); glitter (eine reflektierende Oberfläche haben, schimmern; schillern)",dictionary-en,"»Seht mal her«, sagte Hagrid, »seht ihr das Zeug, das da auf dem Boden glänzt?","»Seht mal her«, sagte Hagrid, »seht ihr das Zeug, das da auf dem Boden {{c1::glänzt}}?",2,01_harry_potter_und_der_stein_der_weisen
glänzten,,glänzten,VERB,,,,,,,"Die Geister, zwischen den Schülern verstreut, glänzten dunstig silbern.","Die Geister, zwischen den Schülern verstreut, {{c1::glänzten}} dunstig silbern.",1,01_harry_potter_und_der_stein_der_weisen
glätten,"smooth (Unebenheit verringern, etwas glatter machen); unwrinkle (Unebenheit verringern, etwas glatter machen)",glätten,VERB,,,,,"smooth (Unebenheit verringern, etwas glatter machen); unwrinkle (Unebenheit verringern, etwas glatter machen)",dictionary-en,"Harry mühte sich nervös, sein Haar zu glätten.","Harry mühte sich nervös, sein Haar zu {{c1::glätten}}.",1,01_harry_potter_und_der_stein_der_weisen
glühen,glow (vor Hitze in oranger bis rötlicher Farbe leuchten),glühen,VERB,,,,,glow (vor Hitze in oranger bis rötlicher Farbe leuchten),dictionary-en,Ein paar Holzscheite glühten noch im Kamin und verwandelten die Sessel in gedrungene schwarze Schatten.,Ein paar Holzscheite {{c1::glühten}} noch im Kamin und verwandelten die Sessel in gedrungene schwarze Schatten.,1,01_harry_potter_und_der_stein_der_weisen
goss,,goss,VERB,,,,,,,"»Das ist Ron«, erklärte Harry, während Hagrid kochendes Wasser in einen großen Teekessel goss und Plätzchen ;","»Das ist Ron«, erklärte Harry, während Hagrid kochendes Wasser in einen großen Teekessel {{c1::goss}} und Plätzchen ;",1,01_harry_potter_und_der_stein_der_weisen
grabschten,,grabschten,VERB,,,,,,,"Sie grabschten und pickten nach ihnen, doch die verhexten Schlüssel schossen pfeilschnell davon oder tauchten weg, so dass es unmöglich schien, einen zu fangen.","Sie {{c1::grabschten}} und pickten nach ihnen, doch die verhexten Schlüssel schossen pfeilschnell davon oder tauchten weg, so dass es unmöglich schien, einen zu fangen.",1,01_harry_potter_und_der_stein_der_weisen
grapschen,"snatch (etwas oder jemanden ergreifen); grab something (etwas rasch ergreifen, etwas an sich raffen)",grapschen,VERB,,,,,"snatch (etwas oder jemanden ergreifen); grab something (etwas rasch ergreifen, etwas an sich raffen)",dictionary-en,"Dudley grabschte nach dem Brief, um ihn zu lesen, aber Onkel Vernon hielt ihn hoch, so dass er ihn nicht zu fassen bekam.","Dudley {{c1::grabschte}} nach dem Brief, um ihn zu lesen, aber Onkel Vernon hielt ihn hoch, so dass er ihn nicht zu fassen bekam.",1,01_harry_potter_und_der_stein_der_weisen
greifen,grab (etwas mit der Hand nehmen); seize (etwas mit der Hand nehmen),greifen,VERB,,,,,grab (etwas mit der Hand nehmen); seize (etwas mit der Hand nehmen),dictionary-en,"Um halb neun griff Mr. Dursley nach der Aktentasche, gab seiner Frau einen Schmatz auf die Wange und versuchte es auch bei Dudley mit einem Abschiedskuss.","Um halb neun {{c1::griff}} Mr. Dursley nach der Aktentasche, gab seiner Frau einen Schmatz auf die Wange und versuchte es auch bei Dudley mit einem Abschiedskuss.",20,01_harry_potter_und_der_stein_der_weisen
grinste,,grinste,VERB,,,,,,,"Draußen stand Hagrid, grinste Harry zu und hielt zwei große Tüten mit Eiskrem hoch, um zu zeigen, dass er nicht hereinkonimen konnte.","Draußen stand Hagrid, {{c1::grinste}} Harry zu und hielt zwei große Tüten mit Eiskrem hoch, um zu zeigen, dass er nicht hereinkonimen konnte.",1,01_harry_potter_und_der_stein_der_weisen
