front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
stieben,,stieben,VERB,,,,,,,"»Stupor!«, riefen alle wie aus einem Mund, und die Schockzauber rasten durch die Dunkelheit wie die Feuerschweife von Raketen und schlugen Funken stiebend gegen die Schuppenpanzer der Drachen –","»Stupor!«, riefen alle wie aus einem Mund, und die Schockzauber rasten durch die Dunkelheit wie die Feuerschweife von Raketen und schlugen Funken {{c1::stiebend}} gegen die Schuppenpanzer der Drachen –",2,04_harry_potter_und_der_feuerkelch
stillen,,stillen,VERB,,,,,,,stillte den Machttrieb seiner Natur.,{{c1::stillte}} den Machttrieb seiner Natur.,1,04_harry_potter_und_der_feuerkelch
stimulieren,,stimulieren,VERB,,,,,,,"»Mein Lieber, Sie wurden ohne Zweifel durch die außerordentlich klarsichtigen Schwingungen meines Zimmers stimuliert!«, sagte Professor Trelawney.","»Mein Lieber, Sie wurden ohne Zweifel durch die außerordentlich klarsichtigen Schwingungen meines Zimmers {{c1::stimuliert}}!«, sagte Professor Trelawney.",1,04_harry_potter_und_der_feuerkelch
stippen,,stippen,VERB,,,,,,,"»Ja«, sagte Ron, wischte das Gewirr bekritzelter Pergamente vom Tisch, stippte seine Feder ins Tintenfass und begann zu schreiben.","»Ja«, sagte Ron, wischte das Gewirr bekritzelter Pergamente vom Tisch, {{c1::stippte}} seine Feder ins Tintenfass und begann zu schreiben.",1,04_harry_potter_und_der_feuerkelch
straffen,,straffen,VERB,,,,,,,"»Sei vorsichtig, Amos!«, warnten einige Umstehende, als Mr Diggory die Schultern straffte, den Zauberstab ausstreckte und die Lichtung überquerte.","»Sei vorsichtig, Amos!«, warnten einige Umstehende, als Mr Diggory die Schultern {{c1::straffte}}, den Zauberstab ausstreckte und die Lichtung überquerte.",1,04_harry_potter_und_der_feuerkelch
strapazieren,,strapazieren,VERB,,,,,,,"»Tja, du hast vielleicht 'n paar Regeln strapaziert, Harry, aber im Grunde bist du 'n anständiger Kerl, oder?«","»Tja, du hast vielleicht 'n paar Regeln {{c1::strapaziert}}, Harry, aber im Grunde bist du 'n anständiger Kerl, oder?«",1,04_harry_potter_und_der_feuerkelch
streichelten,,streichelten,VERB,,,,,,,Die Mädchen standen eng um das Einhorn gedrängt und streichelten es.,Die Mädchen standen eng um das Einhorn gedrängt und {{c1::streichelten}} es.,1,04_harry_potter_und_der_feuerkelch
stritt,,stritt,VERB,,,,,,,"In der Mitte der Tafel stritt Mrs Weasley mit Bill über seinen Ohrring, den er offenbar erst seit kurzem trug.","In der Mitte der Tafel {{c1::stritt}} Mrs Weasley mit Bill über seinen Ohrring, den er offenbar erst seit kurzem trug.",1,04_harry_potter_und_der_feuerkelch
stups,,stups,VERB,,,,,,,"»Das nächste Mal – stups mich meinetwegen, aber beug dich bloß nicht so über mein Gesicht wie vorhin …«","»Das nächste Mal – {{c1::stups}} mich meinetwegen, aber beug dich bloß nicht so über mein Gesicht wie vorhin …«",1,04_harry_potter_und_der_feuerkelch
stähler,,stähler,VERB,,,,,,,"»Wir hatten darauf vertraut, dass ihre Alterslinie jüngere Bewerber fernhalten würde, Dumbledore«, sagte Karkaroff noch immer stählern lächelnd, während seine Augen noch kälter wurden.","»Wir hatten darauf vertraut, dass ihre Alterslinie jüngere Bewerber fernhalten würde, Dumbledore«, sagte Karkaroff noch immer {{c1::stählern}} lächelnd, während seine Augen noch kälter wurden.",1,04_harry_potter_und_der_feuerkelch
stöpselte,,stöpselte,VERB,,,,,,,"»Madam Pomfrey wird ganz entzückt sein«, sagte Professor Sprout und stöpselte die letzte Flasche mit einem Korken zu.","»Madam Pomfrey wird ganz entzückt sein«, sagte Professor Sprout und {{c1::stöpselte}} die letzte Flasche mit einem Korken zu.",1,04_harry_potter_und_der_feuerkelch
säuberte,,säuberte,VERB,,,,,,,"Sie säuberte den Riss mit einem Tropfen purpurroter Flüssigkeit, die rauchte und auf der Haut brannte, doch dann gab sie ihm mit dem Zauberstab einen Klaps auf die Schulter, und er spürte, wie die Wunde in Sekundenschnelle heilte.","Sie {{c1::säuberte}} den Riss mit einem Tropfen purpurroter Flüssigkeit, die rauchte und auf der Haut brannte, doch dann gab sie ihm mit dem Zauberstab einen Klaps auf die Schulter, und er spürte, wie die Wunde in Sekundenschnelle heilte.",1,04_harry_potter_und_der_feuerkelch
taucht,,taucht,VERB,,,,,,,Taucht schon seit einigen Wochen nicht mehr auf.,{{c1::Taucht}} schon seit einigen Wochen nicht mehr auf.,1,04_harry_potter_und_der_feuerkelch
taumeln,,taumeln,VERB,,,,,,,"Er hörte Dudley davonstolpern, gegen den Zaun stoßen, taumeln.","Er hörte Dudley davonstolpern, gegen den Zaun stoßen, {{c1::taumeln}}.",1,04_harry_potter_und_der_feuerkelch
taumelte,,taumelte,VERB,,,,,,,"Zwar war das Schloss im Winter zugig wie immer, doch Harry dachte mit Erleichterung an die Feuer in den Kaminen und an die dicken Mauern, wenn er draußen am See wieder einmal am Schiff der Durmstrangs vorbeikam, das in den Windböen taumelte und dessen schwarze Segel sich gegen den dunklen Himmel bauschten.","Zwar war das Schloss im Winter zugig wie immer, doch Harry dachte mit Erleichterung an die Feuer in den Kaminen und an die dicken Mauern, wenn er draußen am See wieder einmal am Schiff der Durmstrangs vorbeikam, das in den Windböen {{c1::taumelte}} und dessen schwarze Segel sich gegen den dunklen Himmel bauschten.",1,04_harry_potter_und_der_feuerkelch
taxierte,,taxierte,VERB,,,,,,,"Es war ein durchdringender Blick, und Harry hatte den Eindruck, dass Moody ihn taxierte, nicht sicher, ob er antworten sollte oder nicht, oder wie viel er ihm erzählen sollte.","Es war ein durchdringender Blick, und Harry hatte den Eindruck, dass Moody ihn {{c1::taxierte}}, nicht sicher, ob er antworten sollte oder nicht, oder wie viel er ihm erzählen sollte.",1,04_harry_potter_und_der_feuerkelch
teilnimmst,,teilnimmst,VERB,,,,,,,"»Dieses Turnier ist berühmt, und du bist berühmt, ich wäre wirklich überrascht, wenn der Tagesprophet nichts darüber bringen würde, dass du teilnimmst … du stehst doch schon in jedem zweiten Buch über Du-weißt-schon-wen … und Sirius würde es lieber von dir selbst erfahren, da bin ich mir sicher.«","»Dieses Turnier ist berühmt, und du bist berühmt, ich wäre wirklich überrascht, wenn der Tagesprophet nichts darüber bringen würde, dass du {{c1::teilnimmst}} … du stehst doch schon in jedem zweiten Buch über Du-weißt-schon-wen … und Sirius würde es lieber von dir selbst erfahren, da bin ich mir sicher.«",2,04_harry_potter_und_der_feuerkelch
tischen,,tischen,VERB,,,,,,,"Sie blieben schließlich zum Essen, auch wenn sie nicht gerade herzhaft zulangten – Hagrid tischte seinen eigenen Worten zufolge Rinderbraten auf, doch nachdem Hermine eine große Kralle aus ihrem Stück gezogen hatte, verging den dreien ein wenig der Appetit.","Sie blieben schließlich zum Essen, auch wenn sie nicht gerade herzhaft zulangten – Hagrid {{c1::tischte}} seinen eigenen Worten zufolge Rinderbraten auf, doch nachdem Hermine eine große Kralle aus ihrem Stück gezogen hatte, verging den dreien ein wenig der Appetit.",1,04_harry_potter_und_der_feuerkelch
tonnen,,tonnen,VERB,,,,,,,"»Na ja, wenn sie dann noch Kinder kriegen, stellen sie einen Weltrekord auf – ich wette, ein Baby von denen würde über 'ne Tonne wiegen.«","»Na ja, wenn sie dann noch Kinder kriegen, stellen sie einen Weltrekord auf – ich wette, ein Baby von denen würde über 'ne {{c1::Tonne}} wiegen.«",2,04_harry_potter_und_der_feuerkelch
totklatschen,,totklatschen,VERB,,,,,,,"Für ihn war er wie eine Fliege, eine Fliege, die er in rasendem Zorn totklatschen wollte;","Für ihn war er wie eine Fliege, eine Fliege, die er in rasendem Zorn {{c1::totklatschen}} wollte;",1,04_harry_potter_und_der_feuerkelch
totmachen,,totmachen,VERB,,,,,,,»Ihr habt ihn totgemacht!,»Ihr habt ihn {{c1::totgemacht}}!,3,04_harry_potter_und_der_feuerkelch
trampeln,,trampeln,VERB,,,,,,,Und er hatte Recht – zum zweiten Mal schlug Lynch mit enormer Wucht auf die Erde und sofort trampelte eine Meute wütender Veela über ihn hinweg.,Und er hatte Recht – zum zweiten Mal schlug Lynch mit enormer Wucht auf die Erde und sofort {{c1::trampelte}} eine Meute wütender Veela über ihn hinweg.,2,04_harry_potter_und_der_feuerkelch
transportieren,,transportieren,VERB,,,,,,,"»Als Harry vor einigen Stunden den Trimagischen Pokal berührte, hat er ihn direkt zu Voldemort transportiert«, fuhr Dumbledore unbeeindruckt fort.","»Als Harry vor einigen Stunden den Trimagischen Pokal berührte, hat er ihn direkt zu Voldemort {{c1::transportiert}}«, fuhr Dumbledore unbeeindruckt fort.",1,04_harry_potter_und_der_feuerkelch
transportierten,,transportierten,VERB,,,,,,,"Harry mochte Mrs Weasley ungern sagen, dass Muggel taxifahrer selten überdrehte Eulen transportierten, und Pigwidgeon machte einen trommelfellzerfetzenden Lärm.","Harry mochte Mrs Weasley ungern sagen, dass Muggel taxifahrer selten überdrehte Eulen {{c1::transportierten}}, und Pigwidgeon machte einen trommelfellzerfetzenden Lärm.",1,04_harry_potter_und_der_feuerkelch
traten,,traten,VERB,,,,,,,"Kaum war Mr Weasley verschwunden, traten Bill und Charlie in die Küche.","Kaum war Mr Weasley verschwunden, {{c1::traten}} Bill und Charlie in die Küche.",1,04_harry_potter_und_der_feuerkelch
tratschen,,tratschen,VERB,,,,,,,"Ein halbes Jahrhundert zuvor war hier etwas Merkwürdiges, etwas Entsetzliches geschehen, über das die Älteren im Dorf immer noch zu munkeln pflegten, wenn es sonst wenig zu klatschen und zu tratschen gab.","Ein halbes Jahrhundert zuvor war hier etwas Merkwürdiges, etwas Entsetzliches geschehen, über das die Älteren im Dorf immer noch zu munkeln pflegten, wenn es sonst wenig zu klatschen und zu {{c1::tratschen}} gab.",2,04_harry_potter_und_der_feuerkelch
trillern,,trillern,VERB,,,,,,,"Als Mostafa seine Pfeife trillern ließ, legten die Jäger los, mit einer Gewandtheit, die alles in den Schatten stellte, was Harry je gesehen hatte.","Als Mostafa seine Pfeife {{c1::trillern}} ließ, legten die Jäger los, mit einer Gewandtheit, die alles in den Schatten stellte, was Harry je gesehen hatte.",1,04_harry_potter_und_der_feuerkelch
trippelten,,trippelten,VERB,,,,,,,"Im selben Augenblick trippelten sechs Hauselfen mit einem großen Silbertablett auf ihn zu, das beladen war mit einer Teekanne und Tassen für Harry, Ron und Hermine, einem Milchkrug und einem großen Teller mit Keksen.","Im selben Augenblick {{c1::trippelten}} sechs Hauselfen mit einem großen Silbertablett auf ihn zu, das beladen war mit einer Teekanne und Tassen für Harry, Ron und Hermine, einem Milchkrug und einem großen Teller mit Keksen.",1,04_harry_potter_und_der_feuerkelch
trockenlegen,,trockenlegen,VERB,,,,,,,"Was am ehesten noch ginge, wäre dieser Dreh, um Pfützen und Tümpel auszutrocknen, dieser Dürrezauber, aber der ist nie und nimmer mächtig genug, um diesen See trockenzulegen.","Was am ehesten noch ginge, wäre dieser Dreh, um Pfützen und Tümpel auszutrocknen, dieser Dürrezauber, aber der ist nie und nimmer mächtig genug, um diesen See {{c1::trockenzulegen}}.",1,04_harry_potter_und_der_feuerkelch
trompeten,,trompeten,VERB,,,,,,,Wie ein verletztes Nilpferd trompetend packte Onkel Vernon eine weitere Nippesfigur.,Wie ein verletztes Nilpferd {{c1::trompetend}} packte Onkel Vernon eine weitere Nippesfigur.,1,04_harry_potter_und_der_feuerkelch
trällerte,,trällerte,VERB,,,,,,,"»Ja, in der Tat, mein Lieber!«, trällerte sie, zupfte ihr neues Lametta-Haarband zurecht und schwang beiseite, um ihn einzulassen.","»Ja, in der Tat, mein Lieber!«, {{c1::trällerte}} sie, zupfte ihr neues Lametta-Haarband zurecht und schwang beiseite, um ihn einzulassen.",2,04_harry_potter_und_der_feuerkelch
tränenverschmiern,,tränenverschmiern,VERB,,,,,,,"Wurmschwanz erhob sich und nahm seinen Platz in dem Kreis ein, den Blick unablässig auf seine kräftige neue Hand gerichtet, das Gesicht noch tränenverschmiert.","Wurmschwanz erhob sich und nahm seinen Platz in dem Kreis ein, den Blick unablässig auf seine kräftige neue Hand gerichtet, das Gesicht noch {{c1::tränenverschmiert}}.",1,04_harry_potter_und_der_feuerkelch
tröpfeln,,tröpfeln,VERB,,,,,,,ein dünnes Blutrinnsal tröpfelte in das Glas.,ein dünnes Blutrinnsal {{c1::tröpfelte}} in das Glas.,1,04_harry_potter_und_der_feuerkelch
tröpfelten,,tröpfelten,VERB,,,,,,,"Als die Schwestern des Schicksals um Mitternacht zu spielen aufhörten, bekamen sie von allen noch eine letzte Runde Applaus, dann tröpfelten die Gäste allmählich hinaus in die Eingangshalle.","Als die Schwestern des Schicksals um Mitternacht zu spielen aufhörten, bekamen sie von allen noch eine letzte Runde Applaus, dann {{c1::tröpfelten}} die Gäste allmählich hinaus in die Eingangshalle.",1,04_harry_potter_und_der_feuerkelch
tupften,,tupften,VERB,,,,,,,"Harry war Little Whinging am Abend lieber, wenn die gardinenbewehrten Fenster juwelenhelle Farbflecke in die Dunkelheit tupften und er nicht Gefahr lief, missbilligendes Murmeln über seine »Sträflingserscheinung« zu hören, wenn er an den Hausbesitzern vorbeikam.","Harry war Little Whinging am Abend lieber, wenn die gardinenbewehrten Fenster juwelenhelle Farbflecke in die Dunkelheit {{c1::tupften}} und er nicht Gefahr lief, missbilligendes Murmeln über seine »Sträflingserscheinung« zu hören, wenn er an den Hausbesitzern vorbeikam.",1,04_harry_potter_und_der_feuerkelch
umbinden,,umbinden,VERB,,,,,,,"Harry wurde plötzlich klar, dass er immer noch das scharlachrote Gryffindor-Banner trug, das Lee ihm umgebunden hatte.","Harry wurde plötzlich klar, dass er immer noch das scharlachrote Gryffindor-Banner trug, das Lee ihm {{c1::umgebunden}} hatte.",1,04_harry_potter_und_der_feuerkelch
umfassen,,umfassen,VERB,,,,,,,"Eine Sekunde, die eine Ewigkeit umfasste, starrte Harry in Cedrics Gesicht, in seine offenen grauen Augen, leer und ausdruckslos wie die Fenster eines verlassenen Hauses, auf Cedrics wie in leichter Überraschung geöffneten Mund.","Eine Sekunde, die eine Ewigkeit {{c1::umfasste}}, starrte Harry in Cedrics Gesicht, in seine offenen grauen Augen, leer und ausdruckslos wie die Fenster eines verlassenen Hauses, auf Cedrics wie in leichter Überraschung geöffneten Mund.",1,04_harry_potter_und_der_feuerkelch
umgestalten,,umgestalten,VERB,,,,,,,Die Große Halle war am Morgen umgestaltet worden.,Die Große Halle war am Morgen {{c1::umgestaltet}} worden.,1,04_harry_potter_und_der_feuerkelch
umhergeschwirren,,umhergeschwirren,VERB,,,,,,,»Sehr gut möglich … in letzter Zeit sind einige seltsame Gerüchte umhergeschwirrt – mit tatkräftiger Unterstützung von Rita Kimmkorn natürlich.,»Sehr gut möglich … in letzter Zeit sind einige seltsame Gerüchte {{c1::umhergeschwirrt}} – mit tatkräftiger Unterstützung von Rita Kimmkorn natürlich.,1,04_harry_potter_und_der_feuerkelch
umherhuscht,,umherhuscht,VERB,,,,,,,"Moody zog eine Liste hervor, schüttelte seine lange grauweiße Haarmähne aus dem zerfurchten und vernarbten Gesicht und begann ihre Namen aufzurufen, wobei sein normales Auge langsam die Liste entlangwanderte, während das magische Auge umherhuschte und jeden Schüler, der sich meldete, scharf ansah.","Moody zog eine Liste hervor, schüttelte seine lange grauweiße Haarmähne aus dem zerfurchten und vernarbten Gesicht und begann ihre Namen aufzurufen, wobei sein normales Auge langsam die Liste entlangwanderte, während das magische Auge {{c1::umherhuschte}} und jeden Schüler, der sich meldete, scharf ansah.",1,04_harry_potter_und_der_feuerkelch
umherhuschten,,umherhuschten,VERB,,,,,,,"Sie und die anderen beiden schattenhaften Gestalten begannen an der Innenwand des goldenen Netzes entlangzuschreiten, während die Todesser auf der anderen Seite umherhuschten … und Voldemorts tote Opfer flüsterten, während sie die Duellanten umkreisten, flüsterten ermutigende Worte für Harry und zischten Voldemort Worte zu, die Harry nicht verstand.","Sie und die anderen beiden schattenhaften Gestalten begannen an der Innenwand des goldenen Netzes entlangzuschreiten, während die Todesser auf der anderen Seite {{c1::umherhuschten}} … und Voldemorts tote Opfer flüsterten, während sie die Duellanten umkreisten, flüsterten ermutigende Worte für Harry und zischten Voldemort Worte zu, die Harry nicht verstand.",1,04_harry_potter_und_der_feuerkelch
umhertanzen,,umhertanzen,VERB,,,,,,,"»Harry, wenn du nicht in normaler Geschwindigkeit zuschaust, kriegst du nichts mit!«, rief Hermine, die mit schlackernden Armen umhertanzte, während Troy eine Ehrenrunde um das Stadion drehte.","»Harry, wenn du nicht in normaler Geschwindigkeit zuschaust, kriegst du nichts mit!«, rief Hermine, die mit schlackernden Armen {{c1::umhertanzte}}, während Troy eine Ehrenrunde um das Stadion drehte.",1,04_harry_potter_und_der_feuerkelch
umhertasten,,umhertasten,VERB,,,,,,,"Tränen schossen ihm in die Augen vor Schmerz, während er sich auf Hände und Knie hochrappelte und hektisch in der schwarzen Dunkelheit umhertastete.","Tränen schossen ihm in die Augen vor Schmerz, während er sich auf Hände und Knie hochrappelte und hektisch in der schwarzen Dunkelheit {{c1::umhertastete}}.",1,04_harry_potter_und_der_feuerkelch
umherzutingeln,,umherzutingeln,VERB,,,,,,,"Zunächst einmal sollten sie ihre Anstecker auch tragen, dann sollten sie auch andere dazu überreden, und zudem hatte Hermine es sich zur Gewohnheit gemacht, jeden Abend im Gemeinschaftsraum der Gryffindors umherzutingeln, ihre Mitschüler in die Enge zu treiben und mit der Sammelbüchse unter ihren Nasen zu klappern.","Zunächst einmal sollten sie ihre Anstecker auch tragen, dann sollten sie auch andere dazu überreden, und zudem hatte Hermine es sich zur Gewohnheit gemacht, jeden Abend im Gemeinschaftsraum der Gryffindors {{c1::umherzutingeln}}, ihre Mitschüler in die Enge zu treiben und mit der Sammelbüchse unter ihren Nasen zu klappern.",1,04_harry_potter_und_der_feuerkelch
umhüllen,,umhüllen,VERB,,,,,,,"seine Knie gaben nach, er stürzte zu Boden, schwarze Nacht umhüllte ihn, und sein Kopf schien im nächsten Augenblick platzen zu wollen.","seine Knie gaben nach, er stürzte zu Boden, schwarze Nacht {{c1::umhüllte}} ihn, und sein Kopf schien im nächsten Augenblick platzen zu wollen.",1,04_harry_potter_und_der_feuerkelch
umklammerten,,umklammerten,VERB,,,,,,,"Ihre dicken Finger, die den Griff einer Krokodillederhandtasche umklammerten, endeten in fünf Zentimeter langen, karmesinrot lackierten Fingernägeln.","Ihre dicken Finger, die den Griff einer Krokodillederhandtasche {{c1::umklammerten}}, endeten in fünf Zentimeter langen, karmesinrot lackierten Fingernägeln.",2,04_harry_potter_und_der_feuerkelch
ummodeln,,ummodeln,VERB,,,,,,,»Wir hätten ihr Gedächtnis ummodeln können?,»Wir hätten ihr Gedächtnis {{c1::ummodeln}} können?,1,04_harry_potter_und_der_feuerkelch
umnachten,,umnachten,VERB,,,,,,,"»Entweder ist Crouch, wenn man seine persönliche Geschichte bedenkt, jetzt vollkommen übergeschnappt – hat sich geistig umnachtet vom Acker gemacht und treibt sich irgendwo rum –«","»Entweder ist Crouch, wenn man seine persönliche Geschichte bedenkt, jetzt vollkommen übergeschnappt – hat sich geistig {{c1::umnachtet}} vom Acker gemacht und treibt sich irgendwo rum –«",2,04_harry_potter_und_der_feuerkelch
umrundeten,,umrundeten,VERB,,,,,,,"Dreimal umrundeten sie den See und überlegten angestrengt, wie es möglich sein sollte, mit Hilfe eines einfachen Zaubers einen Drachen zu bändigen.","Dreimal {{c1::umrundeten}} sie den See und überlegten angestrengt, wie es möglich sein sollte, mit Hilfe eines einfachen Zaubers einen Drachen zu bändigen.",2,04_harry_potter_und_der_feuerkelch
umschauen,,umschauen,VERB,,,,,,,"Ron verfolgte Krum mit aufgeregten Blicken, doch Krum erreichte das Portal ein wenig vor Harry, Ron und Hermine und betrat, ohne sich noch einmal umzuschauen, das Schloss.","Ron verfolgte Krum mit aufgeregten Blicken, doch Krum erreichte das Portal ein wenig vor Harry, Ron und Hermine und betrat, ohne sich noch einmal {{c1::umzuschauen}}, das Schloss.",2,04_harry_potter_und_der_feuerkelch
umschlossen,,umschlossen,VERB,,,,,,,Harrys Hand umschloss Cedrics Handgelenk;,Harrys Hand {{c1::umschloss}} Cedrics Handgelenk;,1,04_harry_potter_und_der_feuerkelch
umspielen,,umspielen,VERB,,,,,,,Eine sanfte Brise umspielte jetzt sein Gesicht.,Eine sanfte Brise {{c1::umspielte}} jetzt sein Gesicht.,1,04_harry_potter_und_der_feuerkelch
umspringen,,umspringen,VERB,,,,,,,"»Wenn du mich fragst, dann kann Mr Crouch froh sein, dass keiner beim Tagespropheten weiß, wie übel er mit Hauselfen umspringt!«, sagte Hermine zornig.","»Wenn du mich fragst, dann kann Mr Crouch froh sein, dass keiner beim Tagespropheten weiß, wie übel er mit Hauselfen {{c1::umspringt}}!«, sagte Hermine zornig.",1,04_harry_potter_und_der_feuerkelch
umtopften,,umtopften,VERB,,,,,,,"Ernie Macmillan und Justin Finch-Fletchley, mit denen Harry sich sonst gut verstand, redeten nicht mehr mit ihm, obwohl sie am selben Setzkasten standen und Springende Knollen umtopften.","Ernie Macmillan und Justin Finch-Fletchley, mit denen Harry sich sonst gut verstand, redeten nicht mehr mit ihm, obwohl sie am selben Setzkasten standen und Springende Knollen {{c1::umtopften}}.",1,04_harry_potter_und_der_feuerkelch
umtrieben,,umtrieben,VERB,,,,,,,"Nicht etwa, weil die Diät endlich Wirkung gezeigt hätte, sondern weil ihn die Angst umtrieb.","Nicht etwa, weil die Diät endlich Wirkung gezeigt hätte, sondern weil ihn die Angst {{c1::umtrieb}}.",5,04_harry_potter_und_der_feuerkelch
umwerfen,,umwerfen,VERB,,,,,,,"Er war gesprungen und hatte zugleich versucht sich davon abzuhalten – woraufhin er mit dem Kopf auf den Tisch geschlagen war, ihn umgeworfen hatte und sich, nach dem Gefühl in seinen Beinen zu schließen, auch noch beide Kniescheiben zertrümmert hatte.","Er war gesprungen und hatte zugleich versucht sich davon abzuhalten – woraufhin er mit dem Kopf auf den Tisch geschlagen war, ihn {{c1::umgeworfen}} hatte und sich, nach dem Gefühl in seinen Beinen zu schließen, auch noch beide Kniescheiben zertrümmert hatte.",2,04_harry_potter_und_der_feuerkelch
umzingelten,,umzingelten,VERB,,,,,,,"Harry wandte sich jetzt um – Ron packte hastig seinen kleinen Krum ein – und die drei machten sich auf den Weg über die Lichtung – doch nach nur wenigen hastigen Schritten verriet ihnen ein leises Plopp nach dem anderen, dass zwanzig Zauberer aus dem Nichts aufgetaucht waren und sie umzingelten.","Harry wandte sich jetzt um – Ron packte hastig seinen kleinen Krum ein – und die drei machten sich auf den Weg über die Lichtung – doch nach nur wenigen hastigen Schritten verriet ihnen ein leises Plopp nach dem anderen, dass zwanzig Zauberer aus dem Nichts aufgetaucht waren und sie {{c1::umzingelten}}.",1,04_harry_potter_und_der_feuerkelch
ungerescht,,ungerescht,VERB,,,,,,,Das ist 'öchst ungerescht.,Das ist 'öchst {{c1::ungerescht}}.,1,04_harry_potter_und_der_feuerkelch
unrasiert,,unrasiert,VERB,,,,,,,er war unrasiert und aschgrau vor Erschöpfung.,er war {{c1::unrasiert}} und aschgrau vor Erschöpfung.,1,04_harry_potter_und_der_feuerkelch
unterjubeln,,unterjubeln,VERB,,,,,,,"Die Sache mit dem Wahrheitselixier hörte sich überhaupt nicht gut an, und er würde es Snape durchaus zutrauen, ihm ein paar Tropfen unterzujubeln.","Die Sache mit dem Wahrheitselixier hörte sich überhaupt nicht gut an, und er würde es Snape durchaus zutrauen, ihm ein paar Tropfen {{c1::unterzujubeln}}.",1,04_harry_potter_und_der_feuerkelch
unterlaufen,,unterlaufen,VERB,,,,,,,"»Na also, hat doch gereicht mit den Briefmarken«, sagte Harry, ganz so, als ob Mrs Weasleys Fehler jedem unterlaufen könnte.","»Na also, hat doch gereicht mit den Briefmarken«, sagte Harry, ganz so, als ob Mrs Weasleys Fehler jedem {{c1::unterlaufen}} könnte.",1,04_harry_potter_und_der_feuerkelch
unterliegen,,unterliegen,VERB,,,,,,,»Allerdings unterliegt der Gebrauch dieses Elixiers sehr strengen Richtlinien des Ministeriums.,»Allerdings {{c1::unterliegt}} der Gebrauch dieses Elixiers sehr strengen Richtlinien des Ministeriums.,1,04_harry_potter_und_der_feuerkelch
unterschieben,,unterschieben,VERB,,,,,,,"Die meisten Ravenclaws schienen zu glauben, er sei nur darauf aus, noch mehr Ruhm zu ernten, und habe deshalb dem Kelch seinen Namen untergeschoben.","Die meisten Ravenclaws schienen zu glauben, er sei nur darauf aus, noch mehr Ruhm zu ernten, und habe deshalb dem Kelch seinen Namen {{c1::untergeschoben}}.",1,04_harry_potter_und_der_feuerkelch
untertauchen,,untertauchen,VERB,,,,,,,"»Du musst mit dem Kopf untertauchen«, sagte Myrte, die es offensichtlich zutiefst genoss, ihn herumkommandieren zu können.","»Du musst mit dem Kopf {{c1::untertauchen}}«, sagte Myrte, die es offensichtlich zutiefst genoss, ihn herumkommandieren zu können.",1,04_harry_potter_und_der_feuerkelch
unterwarf,,unterwarf,VERB,,,,,,,Mein Herr unterwarf meinen Vater mit dem Imperius-Fluch.,Mein Herr {{c1::unterwarf}} meinen Vater mit dem Imperius-Fluch.,1,04_harry_potter_und_der_feuerkelch
unterwerfen,,unterwerfen,VERB,,,,,,,"»War keine leichte Aufgabe fürs Ministerium herauszufinden, wer unterworfen war und wer aus seinem freien Willen heraus handelte.","»War keine leichte Aufgabe fürs Ministerium herauszufinden, wer {{c1::unterworfen}} war und wer aus seinem freien Willen heraus handelte.",7,04_harry_potter_und_der_feuerkelch
unvermitteln,,unvermitteln,VERB,,,,,,,"»Ich muss Sie sprechen«, sagte Karkaroff unvermittelt, als er vor Snape stand.","»Ich muss Sie sprechen«, sagte Karkaroff {{c1::unvermittelt}}, als er vor Snape stand.",1,04_harry_potter_und_der_feuerkelch
unwirschen,,unwirschen,VERB,,,,,,,Hermine murmelte etwas Unwirsches und begann schon wieder mit unglaublicher Geschwindigkeit zu essen.,Hermine murmelte etwas {{c1::Unwirsches}} und begann schon wieder mit unglaublicher Geschwindigkeit zu essen.,1,04_harry_potter_und_der_feuerkelch
urteilen,,urteilen,VERB,,,,,,,"»Ich will nicht urteilen, bevor ich nicht die Stelle gesehen habe, an der er gefunden wurde, aber Sie sagen, es war nicht weit von der Beauxbatons-Kutsche?","»Ich will nicht {{c1::urteilen}}, bevor ich nicht die Stelle gesehen habe, an der er gefunden wurde, aber Sie sagen, es war nicht weit von der Beauxbatons-Kutsche?",1,04_harry_potter_und_der_feuerkelch
uuuhten,,uuuhten,VERB,,,,,,,Viele Mädchen »uuuhten« bei diesem Anblick.,Viele Mädchen »{{c1::uuuhten}}« bei diesem Anblick.,1,04_harry_potter_und_der_feuerkelch
verabredeten,,verabredeten,VERB,,,,,,,"Harry schwante gar nichts Gutes, doch er konnte sich Hagrid nicht bemerkbar machen, ohne dass es Rita Kimmkorn mitbekam, und so musste er schweigend zusehen, wie Hagrid und Rita sich für Ende der Woche zu einem richtig ausführlichen Interview in den Drei Besen verabredeten.","Harry schwante gar nichts Gutes, doch er konnte sich Hagrid nicht bemerkbar machen, ohne dass es Rita Kimmkorn mitbekam, und so musste er schweigend zusehen, wie Hagrid und Rita sich für Ende der Woche zu einem richtig ausführlichen Interview in den Drei Besen {{c1::verabredeten}}.",1,04_harry_potter_und_der_feuerkelch
