front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
versehrten,,versehrten,VERB,,,,,,,"Als meine Mutter gestorben war und mir die Verantwortung für eine versehrte Schwester und einen eigensinnigen Bruder zufiel, kehrte ich deshalb zornig und verbittert in mein Dorf zurück.","Als meine Mutter gestorben war und mir die Verantwortung für eine {{c1::versehrte}} Schwester und einen eigensinnigen Bruder zufiel, kehrte ich deshalb zornig und verbittert in mein Dorf zurück.",1,07_harry_potter_und_die_heiligtuemer_des_todes
versicherte,,versicherte,VERB,,,,,,,"im Gegenteil, als ich den Mut fasste, ihn zu fragen, versicherte er mir, dass er wusste, dass sein Vater schuldig war.","im Gegenteil, als ich den Mut fasste, ihn zu fragen, {{c1::versicherte}} er mir, dass er wusste, dass sein Vater schuldig war.",1,07_harry_potter_und_die_heiligtuemer_des_todes
versprichst,,versprichst,VERB,,,,,,,"»Ich will nur sagen«, fuhr Bill fort und legte die Hand auf die Tür zum Wohnzimmer, »du musst sehr vorsichtig sein, was du einem Kobold versprichst, Harry.","»Ich will nur sagen«, fuhr Bill fort und legte die Hand auf die Tür zum Wohnzimmer, »du musst sehr vorsichtig sein, was du einem Kobold {{c1::versprichst}}, Harry.",1,07_harry_potter_und_die_heiligtuemer_des_todes
verspürte,,verspürte,VERB,,,,,,,"Auch wenn sie so viel auf sich genommen hatten, um es zu finden, verspürte er jetzt den heftigen Drang, das Medaillon von sich wegzuschleudern.","Auch wenn sie so viel auf sich genommen hatten, um es zu finden, {{c1::verspürte}} er jetzt den heftigen Drang, das Medaillon von sich wegzuschleudern.",1,07_harry_potter_und_die_heiligtuemer_des_todes
verständigen,,verständigen,VERB,,,,,,,"Er war sicher, dass Ron und Hermine hinter dem Tagespropheten wieder angefangen hatten, sich stumm zu verständigen.","Er war sicher, dass Ron und Hermine hinter dem Tagespropheten wieder angefangen hatten, sich stumm zu {{c1::verständigen}}.",2,07_harry_potter_und_die_heiligtuemer_des_todes
verwildern,,verwildern,VERB,,,,,,,»Völlig verwildert.,»Völlig {{c1::verwildert}}.,1,07_harry_potter_und_die_heiligtuemer_des_todes
verwirklichten,,verwirklichten,VERB,,,,,,,"Wenn die Pläne, die wir schmiedeten, sich verwirklichten, dann würden all meine Träume wahr werden.","Wenn die Pläne, die wir schmiedeten, sich {{c1::verwirklichten}}, dann würden all meine Träume wahr werden.",1,07_harry_potter_und_die_heiligtuemer_des_todes
verwischten,,verwischten,VERB,,,,,,,"Und so hob Hermine die Zauber auf, die sie im Umkreis der Lichtung errichtet hatte, während Harry und Ron alle Spuren und Vertiefungen auf dem Boden verwischten, die darauf hinweisen konnten, dass sie hier ihr Lager aufgeschlagen hatten.","Und so hob Hermine die Zauber auf, die sie im Umkreis der Lichtung errichtet hatte, während Harry und Ron alle Spuren und Vertiefungen auf dem Boden {{c1::verwischten}}, die darauf hinweisen konnten, dass sie hier ihr Lager aufgeschlagen hatten.",2,07_harry_potter_und_die_heiligtuemer_des_todes
verwundeten,,verwundeten,VERB,,,,,,,Unter den Verwundeten war auch Firenze;,Unter den {{c1::Verwundeten}} war auch Firenze;,1,07_harry_potter_und_die_heiligtuemer_des_todes
verwünschen,,verwünschen,VERB,,,,,,,"Sie zeigte in schwerer Anklage auf Ron: Es war, als ob sie ihn verwünschen wollte, und Harry konnte es Ron nicht verdenken, dass er sich ein paar Schritte zurückzog.","Sie zeigte in schwerer Anklage auf Ron: Es war, als ob sie ihn {{c1::verwünschen}} wollte, und Harry konnte es Ron nicht verdenken, dass er sich ein paar Schritte zurückzog.",1,07_harry_potter_und_die_heiligtuemer_des_todes
verzauberten,,verzauberten,VERB,,,,,,,"Fred und George verzauberten einige lila Laternen, auf denen groß die Zahl »17« prangte, so dass sie frei über den Gästen schwebten.","Fred und George {{c1::verzauberten}} einige lila Laternen, auf denen groß die Zahl »17« prangte, so dass sie frei über den Gästen schwebten.",1,07_harry_potter_und_die_heiligtuemer_des_todes
verzehren,,verzehren,VERB,,,,,,,"So, wie Voldemort nicht von Harry hatte Besitz ergreifen können, während der Kummer über Sirius ihn verzehrte, so konnte er auch jetzt nicht in Harrys Gedanken eindringen, während er Dobby betrauerte.","So, wie Voldemort nicht von Harry hatte Besitz ergreifen können, während der Kummer über Sirius ihn {{c1::verzehrte}}, so konnte er auch jetzt nicht in Harrys Gedanken eindringen, während er Dobby betrauerte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
verzehrte,,verzehrte,VERB,,,,,,,"Unter ihnen verzehrte das verfluchte Feuer das Beutegut von Generationen gejagter Schüler, die strafbaren Ergebnisse tausend verbotener Experimente, die Geheimnisse zahlloser Seelen, die in diesem Raum Zuflucht gesucht hatten.","Unter ihnen {{c1::verzehrte}} das verfluchte Feuer das Beutegut von Generationen gejagter Schüler, die strafbaren Ergebnisse tausend verbotener Experimente, die Geheimnisse zahlloser Seelen, die in diesem Raum Zuflucht gesucht hatten.",1,07_harry_potter_und_die_heiligtuemer_des_todes
verängstigten,,verängstigten,VERB,,,,,,,"Sie klang verängstigt, aber überzeugend.","Sie klang {{c1::verängstigt}}, aber überzeugend.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vielleischt,,vielleischt,VERB,,,,,,,Und könnten Sie mir vielleischt einen Gefallen tun und Bills Tantschen Muriel ein Paket von mir bringen?,Und könnten Sie mir {{c1::vielleischt}} einen Gefallen tun und Bills Tantschen Muriel ein Paket von mir bringen?,1,07_harry_potter_und_die_heiligtuemer_des_todes
vollspritzen,,vollspritzen,VERB,,,,,,,"»Du liebe Zeit!«, sagte sie, während er die Gasse mit Erbrochenem vollspritzte.","»Du liebe Zeit!«, sagte sie, während er die Gasse mit Erbrochenem {{c1::vollspritzte}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorangingen,,vorangingen,VERB,,,,,,,"Als sie schweigend in Richtung Haus vorangingen, war Harry sicher, dass die anderen beiden das Gleiche dachten wie er: Scrimgeour musste irgendwie erfahren haben, dass sie alle drei vorhatten, Hogwarts abzubrechen.","Als sie schweigend in Richtung Haus {{c1::vorangingen}}, war Harry sicher, dass die anderen beiden das Gleiche dachten wie er: Scrimgeour musste irgendwie erfahren haben, dass sie alle drei vorhatten, Hogwarts abzubrechen.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorbeidonneren,,vorbeidonneren,VERB,,,,,,,"Er wurde von Professor Sprout aufgeschreckt, die an ihm vorbeidonnerte, gefolgt von Neville und einem halben Dutzend anderer, die alle Ohrenschützer aufhatten und etwas trugen, das wie große Topfpflanzen aussah.","Er wurde von Professor Sprout aufgeschreckt, die an ihm {{c1::vorbeidonnerte}}, gefolgt von Neville und einem halben Dutzend anderer, die alle Ohrenschützer aufhatten und etwas trugen, das wie große Topfpflanzen aussah.",2,07_harry_potter_und_die_heiligtuemer_des_todes
vorbeiführn,,vorbeiführn,VERB,,,,,,,"»Prima, Mädchen!«, brüllte eine Gestalt, die durch den Staub auf sie zurannte, und Harry sah wieder Aberforth, der mit wehenden grauen Haaren eine kleine Schülerschar vorbeiführte.","»Prima, Mädchen!«, brüllte eine Gestalt, die durch den Staub auf sie zurannte, und Harry sah wieder Aberforth, der mit wehenden grauen Haaren eine kleine Schülerschar {{c1::vorbeiführte}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorbeihuschten,,vorbeihuschten,VERB,,,,,,,"Harry schockte den Todesser, als sie vorbeihuschten: Malfoy blickte sich strahlend nach seinem Retter um und Ron verpasste ihm unter dem Tarnumhang hervor einen Faustschlag.","Harry schockte den Todesser, als sie {{c1::vorbeihuschten}}: Malfoy blickte sich strahlend nach seinem Retter um und Ron verpasste ihm unter dem Tarnumhang hervor einen Faustschlag.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorbeischmuggeln,,vorbeischmuggeln,VERB,,,,,,,"»Ich bin seit Tagen am Packen, das heißt, wir sind jetzt jederzeit zum Aufbruch bereit, und nur damit du's weißt, da war manchmal ganz schön schwierige Zauberei nötig, abgesehen davon, dass ich Mad-Eyes gesamten Vorrat an Vielsaft-Trank direkt an der Nase von Rons Mum vorbeischmuggeln musste.","»Ich bin seit Tagen am Packen, das heißt, wir sind jetzt jederzeit zum Aufbruch bereit, und nur damit du's weißt, da war manchmal ganz schön schwierige Zauberei nötig, abgesehen davon, dass ich Mad-Eyes gesamten Vorrat an Vielsaft-Trank direkt an der Nase von Rons Mum {{c1::vorbeischmuggeln}} musste.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorbeispähen,,vorbeispähen,VERB,,,,,,,"Während er seitlich an dem Drachen vorbeispähte, schien die Landschaft größer zu werden, und mehr Einzelheiten waren zu sehen, und er überlegte, ob die blitzenden Spiegelungen des Sonnenlichts dem Drachen eingegeben hatten, dass dort unten frisches Wasser war.","Während er seitlich an dem Drachen {{c1::vorbeispähte}}, schien die Landschaft größer zu werden, und mehr Einzelheiten waren zu sehen, und er überlegte, ob die blitzenden Spiegelungen des Sonnenlichts dem Drachen eingegeben hatten, dass dort unten frisches Wasser war.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorbeiwanken,,vorbeiwanken,VERB,,,,,,,"Er blickte hinunter und sah Grawp, den Riesen, in Schlangenlinien vorbeiwanken, er schwang offenbar einen vom Dach gerissenen steinernen Wasserspeier und brüllte verärgert.","Er blickte hinunter und sah Grawp, den Riesen, in Schlangenlinien {{c1::vorbeiwanken}}, er schwang offenbar einen vom Dach gerissenen steinernen Wasserspeier und brüllte verärgert.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorladen,,vorladen,VERB,,,,,,,Ist Ihre Frau heute nicht zum Verhör vorgeladen?,Ist Ihre Frau heute nicht zum Verhör {{c1::vorgeladen}}?,1,07_harry_potter_und_die_heiligtuemer_des_todes
vorliest,,vorliest,VERB,,,,,,,"In diesem Haus gab es keine Bücher, und glaubt mir, der war nicht der Typ, der seinen Kindern Märchen vorliest.","In diesem Haus gab es keine Bücher, und glaubt mir, der war nicht der Typ, der seinen Kindern Märchen {{c1::vorliest}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorneigen,,vorneigen,VERB,,,,,,,Yaxley hatte sich vorgeneigt und blickte über den langen Tisch zu Voldemort und Snape.,Yaxley hatte sich {{c1::vorgeneigt}} und blickte über den langen Tisch zu Voldemort und Snape.,1,07_harry_potter_und_die_heiligtuemer_des_todes
vornübergeworfen,,vornübergeworfen,VERB,,,,,,,Harry wurde vornübergeworfen und fiel mit dem Gesicht auf die Erde.,Harry wurde {{c1::vornübergeworfen}} und fiel mit dem Gesicht auf die Erde.,1,07_harry_potter_und_die_heiligtuemer_des_todes
vorspielen,,vorspielen,VERB,,,,,,,"Harry sah in das eingefallene Gesicht und war überzeugt, dass Ollivander ihm nichts vorspielte.","Harry sah in das eingefallene Gesicht und war überzeugt, dass Ollivander ihm nichts {{c1::vorspielte}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorspringen,,vorspringen,VERB,,,,,,,"Silberne Strähnen durchzogen sein langes schwarzes Haar und seinen Bart, und seine große vorspringende Stirn überschattete die glänzenden Augen, was Harry an eine Krabbe erinnerte, die unter einem Felsen hervorlugt.","Silberne Strähnen durchzogen sein langes schwarzes Haar und seinen Bart, und seine große {{c1::vorspringende}} Stirn überschattete die glänzenden Augen, was Harry an eine Krabbe erinnerte, die unter einem Felsen hervorlugt.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorwärtsbewegten,,vorwärtsbewegten,VERB,,,,,,,"Folgt mir«, flüsterte er der Gruppe verängstigter Muggelstämmiger zu, die sich nun dicht aneinandergedrängt und geführt von Ron und Hermine vorwärtsbewegten.","Folgt mir«, flüsterte er der Gruppe verängstigter Muggelstämmiger zu, die sich nun dicht aneinandergedrängt und geführt von Ron und Hermine {{c1::vorwärtsbewegten}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorwärtsgezerren,,vorwärtsgezerren,VERB,,,,,,,"Am Nabel fortgerissen, als ob ein unsichtbarer Angelhaken ihn vorwärtsgezerrt hätte, wurde Harry ins Nichts hinausgezogen, und während sein Finger am Portschlüssel haften blieb, wirbelte er zügellos um sich selbst und wurde zusammen mit Hagrid von Mr Tonks weggeschleudert:","Am Nabel fortgerissen, als ob ein unsichtbarer Angelhaken ihn {{c1::vorwärtsgezerrt}} hätte, wurde Harry ins Nichts hinausgezogen, und während sein Finger am Portschlüssel haften blieb, wirbelte er zügellos um sich selbst und wurde zusammen mit Hagrid von Mr Tonks weggeschleudert:",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorwärtsstürmen,,vorwärtsstürmen,VERB,,,,,,,"»Nein!«, schrie Mrs Weasley, als einige Schüler vorwärtsstürmten und ihr zu Hilfe kommen wollten. »","»Nein!«, schrie Mrs Weasley, als einige Schüler {{c1::vorwärtsstürmten}} und ihr zu Hilfe kommen wollten. »",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorzeichnen,,vorzeichnen,VERB,,,,,,,"Aus purer Verzweiflung hatten sie sich eingeredet, dass Godric's Hollow Antworten bereithielte, und sich gegenseitig davon überzeugt, dass sie zurückgehen sollten, dass alles Teil eines geheimen Weges sei, den Dumbledore für sie vorgezeichnet hatte;","Aus purer Verzweiflung hatten sie sich eingeredet, dass Godric's Hollow Antworten bereithielte, und sich gegenseitig davon überzeugt, dass sie zurückgehen sollten, dass alles Teil eines geheimen Weges sei, den Dumbledore für sie {{c1::vorgezeichnet}} hatte;",1,07_harry_potter_und_die_heiligtuemer_des_todes
vorüberkam,,vorüberkam,VERB,,,,,,,"Die augenlosen Gesichter, die unter ihren Kapuzen verborgen waren, wandten sich ihm zu, während er vorüberkam, und er war sicher, dass sie ihn spürten, vielleicht die Anwesenheit eines Menschen spürten, der noch ein wenig Hoffnung, ein wenig Widerstandskraft besaß …","Die augenlosen Gesichter, die unter ihren Kapuzen verborgen waren, wandten sich ihm zu, während er {{c1::vorüberkam}}, und er war sicher, dass sie ihn spürten, vielleicht die Anwesenheit eines Menschen spürten, der noch ein wenig Hoffnung, ein wenig Widerstandskraft besaß …",2,07_harry_potter_und_die_heiligtuemer_des_todes
vorüberrannen,,vorüberrannen,VERB,,,,,,,"»Alraunen!«, brüllte Neville Harry über die Schulter zu, während er vorüberrannte.","»Alraunen!«, brüllte Neville Harry über die Schulter zu, während er {{c1::vorüberrannte}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wachhalten,,wachhalten,VERB,,,,,,,"»Vielleicht«, sagte Harry, da er wusste, dies würde das Interesse von Phineas Nigellus wachhalten.","»Vielleicht«, sagte Harry, da er wusste, dies würde das Interesse von Phineas Nigellus {{c1::wachhalten}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wachrufen,,wachrufen,VERB,,,,,,,"Wie hatte Rita Kimmkorn es geschafft, Bathildas Erinnerungen wachzurufen?","Wie hatte Rita Kimmkorn es geschafft, Bathildas Erinnerungen {{c1::wachzurufen}}?",1,07_harry_potter_und_die_heiligtuemer_des_todes
wahren,,wahren,VERB,,,,,,,"Sie bewegten sich beide immer noch seitwärts in einem vollkommenen Kreis, wahrten stets denselben Abstand voneinander, und für Harry existierte kein anderes Gesicht als das Voldemorts.","Sie bewegten sich beide immer noch seitwärts in einem vollkommenen Kreis, {{c1::wahrten}} stets denselben Abstand voneinander, und für Harry existierte kein anderes Gesicht als das Voldemorts.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wateten,,wateten,VERB,,,,,,,"Sie wateten immer tiefer in den Friedhof hinein, zogen dunkle Spuren im Schnee, bückten sich das ein oder andere Mal, um die Inschriften alter Grabsteine zu lesen, und spähten ab und zu in die Dunkelheit ringsumher, um sich zu vergewissern, dass sie allein waren.","Sie {{c1::wateten}} immer tiefer in den Friedhof hinein, zogen dunkle Spuren im Schnee, bückten sich das ein oder andere Mal, um die Inschriften alter Grabsteine zu lesen, und spähten ab und zu in die Dunkelheit ringsumher, um sich zu vergewissern, dass sie allein waren.",1,07_harry_potter_und_die_heiligtuemer_des_todes
weben,,weben,VERB,,,,,,,"Soll heißen, es ist kein Reiseumhang, auf dem ein Desillusionierungszauber liegt oder der einen Blendzauber trägt oder aber aus dem Haar eines Demiguise gewoben ist, einer, der einen anfänglich verbirgt, doch mit den Jahren die Wirkung verliert, bis er schließlich undurchsichtig wird.","Soll heißen, es ist kein Reiseumhang, auf dem ein Desillusionierungszauber liegt oder der einen Blendzauber trägt oder aber aus dem Haar eines Demiguise {{c1::gewoben}} ist, einer, der einen anfänglich verbirgt, doch mit den Jahren die Wirkung verliert, bis er schließlich undurchsichtig wird.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegblieb,,wegblieb,VERB,,,,,,,"Diese Möglichkeit war so furchtbar, dass ihm für einen Moment die Luft wegblieb, dass er unmöglich weiterreden konnte.","Diese Möglichkeit war so furchtbar, dass ihm für einen Moment die Luft {{c1::wegblieb}}, dass er unmöglich weiterreden konnte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegbrennen,,wegbrennen,VERB,,,,,,,"es schien ein wenig von der Angst wegzubrennen, die in seiner Brust umherflatterte.","es schien ein wenig von der Angst {{c1::wegzubrennen}}, die in seiner Brust umherflatterte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegdrehten,,wegdrehten,VERB,,,,,,,"»Ah, ja«, sagte Snape, als die Gefangene sich langsam wieder wegdrehte.","»Ah, ja«, sagte Snape, als die Gefangene sich langsam wieder {{c1::wegdrehte}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegdrängen,,wegdrängen,VERB,,,,,,,"Doch nichts geschah, und er brauchte beide Hände, um die Schlange von sich wegzudrängen, die sich nun um seinen Rumpf wand und die Luft aus ihm herauspresste, den Horkrux fest auf seine Brust drückte, ein eisiges Rund, in dem es lebhaft pochte, Zentimeter von seinem rasenden Herzen entfernt, und in seinen Kopf flutete kaltes weißes Licht, jeder Gedanke war ausgelöscht, sein Atem erstarb, ferne Schritte, alles wurde …","Doch nichts geschah, und er brauchte beide Hände, um die Schlange von sich {{c1::wegzudrängen}}, die sich nun um seinen Rumpf wand und die Luft aus ihm herauspresste, den Horkrux fest auf seine Brust drückte, ein eisiges Rund, in dem es lebhaft pochte, Zentimeter von seinem rasenden Herzen entfernt, und in seinen Kopf flutete kaltes weißes Licht, jeder Gedanke war ausgelöscht, sein Atem erstarb, ferne Schritte, alles wurde …",2,07_harry_potter_und_die_heiligtuemer_des_todes
wegfliegen,,wegfliegen,VERB,,,,,,,"»Also deshalb ist er weggeflogen – um euch zu verfolgen!«, sagte Kingsley.","»Also deshalb ist er {{c1::weggeflogen}} – um euch zu verfolgen!«, sagte Kingsley.",1,07_harry_potter_und_die_heiligtuemer_des_todes
weggeschlossen,,weggeschlossen,VERB,,,,,,,"Benommen dachte Harry daran, wie die Dursleys ihn einst eingesperrt hatten, ihn weggeschlossen, vor den anderen verborgen hatten, alles für das Verbrechen, ein Zauberer zu sein.","Benommen dachte Harry daran, wie die Dursleys ihn einst eingesperrt hatten, ihn {{c1::weggeschlossen}}, vor den anderen verborgen hatten, alles für das Verbrechen, ein Zauberer zu sein.",1,07_harry_potter_und_die_heiligtuemer_des_todes
weggeschnitten,,weggeschnitten,VERB,,,,,,,"Er hatte immer gedacht, dass Zersplintern etwas Komisches war, aber das hier … in seinen Eingeweiden kollerte es unangenehm, als Hermine Rons Oberarm frei machte, wo ein großes Stück Fleisch fehlte, glatt weggeschnitten wie mit einem Messer.","Er hatte immer gedacht, dass Zersplintern etwas Komisches war, aber das hier … in seinen Eingeweiden kollerte es unangenehm, als Hermine Rons Oberarm frei machte, wo ein großes Stück Fleisch fehlte, glatt {{c1::weggeschnitten}} wie mit einem Messer.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegging,,wegging,VERB,,,,,,,"»Jawohl, seine Schule! Sie war sein erstes richtiges Zuhause, der Ort, wo sich zeigte, dass er etwas Besonderes war, sie bedeutete alles für ihn, und selbst als er wegging –«","»Jawohl, seine Schule! Sie war sein erstes richtiges Zuhause, der Ort, wo sich zeigte, dass er etwas Besonderes war, sie bedeutete alles für ihn, und selbst als er {{c1::wegging}} –«",1,07_harry_potter_und_die_heiligtuemer_des_todes
weghecht,,weghecht,VERB,,,,,,,"Harry sah Hermine weghechten, und seine Wut darüber, dass Crabbe hatte töten wollen, fegte alles andere aus seinem Kopf.","Harry sah Hermine {{c1::weghechten}}, und seine Wut darüber, dass Crabbe hatte töten wollen, fegte alles andere aus seinem Kopf.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegkriegen,,wegkriegen,VERB,,,,,,,"Jetzt hast du einen roten Fleck da; tut mir leid, ich musste einen Abtrennzauber nehmen, um den Horkrux wegzukriegen.","Jetzt hast du einen roten Fleck da; tut mir leid, ich musste einen Abtrennzauber nehmen, um den Horkrux {{c1::wegzukriegen}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegpacken,,wegpacken,VERB,,,,,,,"Natürlich fand James es furchtbar lustig, er meint, der wird mal ein großer Quidditch-Spieler, aber wir mussten sämtlichen Zierrat wegpacken und behalten ihn immer im Auge, wenn er losfliegt.","Natürlich fand James es furchtbar lustig, er meint, der wird mal ein großer Quidditch-Spieler, aber wir mussten sämtlichen Zierrat {{c1::wegpacken}} und behalten ihn immer im Auge, wenn er losfliegt.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegrannte,,wegrannte,VERB,,,,,,,"Er wurde getötet, als er wegrannte, als er versuchte, sich selbst zu retten, während ihr euer Leben für ihn gegeben habt.","Er wurde getötet, als er {{c1::wegrannte}}, als er versuchte, sich selbst zu retten, während ihr euer Leben für ihn gegeben habt.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegrutschten,,wegrutschten,VERB,,,,,,,"Er dachte schon, er würde vielleicht ersticken, er bekam keine Luft und konnte nichts sehen, das einzig Feste auf der Welt waren Rons Arm und Hermines Finger, die langsam wegrutschten …","Er dachte schon, er würde vielleicht ersticken, er bekam keine Luft und konnte nichts sehen, das einzig Feste auf der Welt waren Rons Arm und Hermines Finger, die langsam {{c1::wegrutschten}} …",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegschlendern,,wegschlendern,VERB,,,,,,,"Sie schienen genauso viel Angst zu haben wie Harry, dessen Herz sich nun gegen seine Rippen warf, als wollte es dem Körper unbedingt entfliehen, den er gleich wegschlendern würde.","Sie schienen genauso viel Angst zu haben wie Harry, dessen Herz sich nun gegen seine Rippen warf, als wollte es dem Körper unbedingt entfliehen, den er gleich {{c1::wegschlendern}} würde.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegschleudern,,wegschleudern,VERB,,,,,,,"Am Nabel fortgerissen, als ob ein unsichtbarer Angelhaken ihn vorwärtsgezerrt hätte, wurde Harry ins Nichts hinausgezogen, und während sein Finger am Portschlüssel haften blieb, wirbelte er zügellos um sich selbst und wurde zusammen mit Hagrid von Mr Tonks weggeschleudert:","Am Nabel fortgerissen, als ob ein unsichtbarer Angelhaken ihn vorwärtsgezerrt hätte, wurde Harry ins Nichts hinausgezogen, und während sein Finger am Portschlüssel haften blieb, wirbelte er zügellos um sich selbst und wurde zusammen mit Hagrid von Mr Tonks {{c1::weggeschleudert}}:",2,07_harry_potter_und_die_heiligtuemer_des_todes
wegschneiden,,wegschneiden,VERB,,,,,,,"Die Teile wegschneiden, welche die Gesundheit des Übrigen bedrohen.","Die Teile {{c1::wegschneiden}}, welche die Gesundheit des Übrigen bedrohen.",2,07_harry_potter_und_die_heiligtuemer_des_todes
wegsperren,,wegsperren,VERB,,,,,,,"Die Hühner waren weggesperrt worden, der Hof war gefegt und der nahe Garten beschnitten, gejätet und von Grund auf herausgeputzt worden, obwohl Harry, der ihn in seinem überwucherten Zustand mochte, fand, dass er eher einsam aussah ohne die dazugehörende Truppe herumtollender Gnomen.","Die Hühner waren {{c1::weggesperrt}} worden, der Hof war gefegt und der nahe Garten beschnitten, gejätet und von Grund auf herausgeputzt worden, obwohl Harry, der ihn in seinem überwucherten Zustand mochte, fand, dass er eher einsam aussah ohne die dazugehörende Truppe herumtollender Gnomen.",2,07_harry_potter_und_die_heiligtuemer_des_todes
wegsteckten,,wegsteckten,VERB,,,,,,,"Er beobachtete, wie seine sechs Doppelgänger in den Säcken herumwühlten, Anziehsachen herauszogen, Brillen aufsetzten, ihre eigene Kleidung wegsteckten.","Er beobachtete, wie seine sechs Doppelgänger in den Säcken herumwühlten, Anziehsachen herauszogen, Brillen aufsetzten, ihre eigene Kleidung {{c1::wegsteckten}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegstoßen,,wegstoßen,VERB,,,,,,,"Harry sah, wie Snapes Gesicht den letzten Rest Farbe verlor und weiß wurde, während seine schwarzen Augen sich weiteten, als die Zähne der Schlange sich in seinen Hals bohrten, und es gelang ihm nicht, den verzauberten Käfig von sich wegzustoßen, seine Knie gaben nach, und er stürzte zu Boden.","Harry sah, wie Snapes Gesicht den letzten Rest Farbe verlor und weiß wurde, während seine schwarzen Augen sich weiteten, als die Zähne der Schlange sich in seinen Hals bohrten, und es gelang ihm nicht, den verzauberten Käfig von sich {{c1::wegzustoßen}}, seine Knie gaben nach, und er stürzte zu Boden.",1,07_harry_potter_und_die_heiligtuemer_des_todes
wegzerren,,wegzerren,VERB,,,,,,,Harry würgte und versuchte die metallenen Finger von sich wegzuzerren.,Harry würgte und versuchte die metallenen Finger von sich {{c1::wegzuzerren}}.,1,07_harry_potter_und_die_heiligtuemer_des_todes
wegzustemmen,,wegzustemmen,VERB,,,,,,,"Harry und Hermine kletterten, so leise sie konnten, über den Haufen Trümmer zu der Stelle, wo er lag, und versuchten, eine schwere Kommode von Rons Beinen wegzustemmen.","Harry und Hermine kletterten, so leise sie konnten, über den Haufen Trümmer zu der Stelle, wo er lag, und versuchten, eine schwere Kommode von Rons Beinen {{c1::wegzustemmen}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
weigert,,weigert,VERB,,,,,,,"»Diese ganze lange Nacht, in der ich meinem Sieg so nahe bin, sitze ich schon hier«, sagte Voldemort, seine Stimme kaum mehr als ein Flüstern, »und ich frage mich, ich frage mich, warum der Elderstab sich weigert, das zu sein, was er sein sollte, sich weigert, das zu leisten, was er der Legende nach für seinen rechtmäßigen Besitzer leisten muss … und ich glaube, ich habe die Antwort.«","»Diese ganze lange Nacht, in der ich meinem Sieg so nahe bin, sitze ich schon hier«, sagte Voldemort, seine Stimme kaum mehr als ein Flüstern, »und ich frage mich, ich frage mich, warum der Elderstab sich {{c1::weigert}}, das zu sein, was er sein sollte, sich weigert, das zu leisten, was er der Legende nach für seinen rechtmäßigen Besitzer leisten muss … und ich glaube, ich habe die Antwort.«",2,07_harry_potter_und_die_heiligtuemer_des_todes
weiterfeierten,,weiterfeierten,VERB,,,,,,,"Als Harry die leeren Gläser abstellte, die er hinausgetragen hatte, zog Bill die Tür hinter ihm zu und sperrte die nach wie vor lebhaften Stimmen der anderen aus, die auch ohne Lupin noch weiterfeierten.","Als Harry die leeren Gläser abstellte, die er hinausgetragen hatte, zog Bill die Tür hinter ihm zu und sperrte die nach wie vor lebhaften Stimmen der anderen aus, die auch ohne Lupin noch {{c1::weiterfeierten}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
weitergibst,,weitergibst,VERB,,,,,,,"»Aber natürlich, Harry, es gehört für immer dir, bis du es weitergibst!«","»Aber natürlich, Harry, es gehört für immer dir, bis du es {{c1::weitergibst}}!«",1,07_harry_potter_und_die_heiligtuemer_des_todes
