front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
herunterrollten,,herunterrollten,VERB,,,,,,,"""Severus,"" flüsterte sie während Tränen ihre Wangen herunterrollten. ""","""Severus,"" flüsterte sie während Tränen ihre Wangen {{c1::herunterrollten}}. """,1,06_harry_potter_und_der_halbblutprinz
herunterschlucken,,herunterschlucken,VERB,,,,,,,Tranks herunterschluckte.,Tranks {{c1::herunterschluckte}}.,1,06_harry_potter_und_der_halbblutprinz
herunterzuschlucken,,herunterzuschlucken,VERB,,,,,,,"herunterzuschlucken, vor er langsam sagte, ""manchmal ... ein großer Schock ...","{{c1::herunterzuschlucken}}, vor er langsam sagte, ""manchmal ... ein großer Schock ...",1,06_harry_potter_und_der_halbblutprinz
heruterrutschte,,heruterrutschte,VERB,,,,,,,Wand wo er heruterrutschte.,Wand wo er {{c1::heruterrutschte}}.,1,06_harry_potter_und_der_halbblutprinz
hervorangeln,,hervorangeln,VERB,,,,,,,"hervorangeln, den Deckel der Farbe wechselnden Tinte aufschrauben und","{{c1::hervorangeln}}, den Deckel der Farbe wechselnden Tinte aufschrauben und",1,06_harry_potter_und_der_halbblutprinz
hervorheben,,hervorheben,VERB,,,,,,,"""Ich bedauere, SIR"" sagte Harry, das letzte Wort hervorhebend, als er seinen","""Ich bedauere, SIR"" sagte Harry, das letzte Wort {{c1::hervorhebend}}, als er seinen",1,06_harry_potter_und_der_halbblutprinz
hervorrufen,,hervorrufen,VERB,,,,,,,"hervorgerufen durch die Aggression des Inferius""- eine blutige Masse auf Boden"".","{{c1::hervorgerufen}} durch die Aggression des Inferius""- eine blutige Masse auf Boden"".",1,06_harry_potter_und_der_halbblutprinz
hervorstand,,hervorstand,VERB,,,,,,,Weges hervorstand.,Weges {{c1::hervorstand}}.,1,06_harry_potter_und_der_halbblutprinz
herzlichst,,herzlichst,VERB,,,,,,,"zu sehen, bin ich herzlichst Ihr","zu sehen, bin ich {{c1::herzlichst}} Ihr",1,06_harry_potter_und_der_halbblutprinz
hierwesen,,hierwesen,VERB,,,,,,,letztes Jahr war er oft hiergewesen.,letztes Jahr war er oft {{c1::hiergewesen}}.,1,06_harry_potter_und_der_halbblutprinz
hinaufblicken,,hinaufblicken,VERB,,,,,,,"Kopf um zu Tonks hinaufzublicken, die den Unsichtbarkeits-Umhang hielt, den sie","Kopf um zu Tonks {{c1::hinaufzublicken}}, die den Unsichtbarkeits-Umhang hielt, den sie",1,06_harry_potter_und_der_halbblutprinz
hinaufgehen,,hinaufgehen,VERB,,,,,,,"""Aber was ist damit gemeint, dass er dort hinaufgeht, mit 'mehreren","""Aber was ist damit gemeint, dass er dort {{c1::hinaufgeht}}, mit 'mehreren",3,06_harry_potter_und_der_halbblutprinz
hinauflaufen,,hinauflaufen,VERB,,,,,,,"würde seine Pyjamahose hinauflaufen, und Onkel Vernon brüllte, ""","würde seine Pyjamahose {{c1::hinauflaufen}}, und Onkel Vernon brüllte, """,1,06_harry_potter_und_der_halbblutprinz
hinauflief,,hinauflief,VERB,,,,,,,"in seinem schwarzen Umhang die Marmortreppe hinauflief, seinen Zauberstab","in seinem schwarzen Umhang die Marmortreppe {{c1::hinauflief}}, seinen Zauberstab",1,06_harry_potter_und_der_halbblutprinz
hinaufsehen,,hinaufsehen,VERB,,,,,,,Frühstück hinaufsah.,Frühstück {{c1::hinaufsah}}.,7,06_harry_potter_und_der_halbblutprinz
hinaufstarren,,hinaufstarren,VERB,,,,,,,"Malfoy hinaufstarren, der breit lächelte.","Malfoy {{c1::hinaufstarren}}, der breit lächelte.",1,06_harry_potter_und_der_halbblutprinz
hinausschmuggeln,,hinausschmuggeln,VERB,,,,,,,"""Warum ist es wichtig, ob wir Dunkles Zeug hinausschmuggeln?"" fragte Ron, den","""Warum ist es wichtig, ob wir Dunkles Zeug {{c1::hinausschmuggeln}}?"" fragte Ron, den",1,06_harry_potter_und_der_halbblutprinz
hinausströmten,,hinausströmten,VERB,,,,,,,"Sonnenschein hinausströmten mit Rosetten, Hüten, wehenden Fahnen und","Sonnenschein {{c1::hinausströmten}} mit Rosetten, Hüten, wehenden Fahnen und",1,06_harry_potter_und_der_halbblutprinz
hinauswollen,,hinauswollen,VERB,,,,,,,"Er glaubte zu wissen worauf der Minister hinauswollte, aber","Er glaubte zu wissen worauf der Minister {{c1::hinauswollte}}, aber",1,06_harry_potter_und_der_halbblutprinz
hinauszukommen,,hinauszukommen,VERB,,,,,,,Gewächshäuser hinauszukommen;,Gewächshäuser {{c1::hinauszukommen}};,1,06_harry_potter_und_der_halbblutprinz
hineingestellt,,hineingestellt,VERB,,,,,,,hineingestellt worden war.,{{c1::hineingestellt}} worden war.,1,06_harry_potter_und_der_halbblutprinz
hineingreifen,,hineingreifen,VERB,,,,,,,"Man kann nicht mit der Hand hineingreifen,","Man kann nicht mit der Hand {{c1::hineingreifen}},",1,06_harry_potter_und_der_halbblutprinz
hineinkamen,,hineinkamen,VERB,,,,,,,hineinkamen.,{{c1::hineinkamen}}.,1,06_harry_potter_und_der_halbblutprinz
hineinlocken,,hineinlocken,VERB,,,,,,,"Höhle hineinlockte, sagten am meisten aus. . . .","Höhle {{c1::hineinlockte}}, sagten am meisten aus. . . .",1,06_harry_potter_und_der_halbblutprinz
hineinquetschen,,hineinquetschen,VERB,,,,,,,"Sich zwischen Harry und Ron hineinquetschend, schleuderte","Sich zwischen Harry und Ron {{c1::hineinquetschend}}, schleuderte",1,06_harry_potter_und_der_halbblutprinz
hineinzwängen,,hineinzwängen,VERB,,,,,,,Tür hineingezwängt hatten.,Tür {{c1::hineingezwängt}} hatten.,2,06_harry_potter_und_der_halbblutprinz
hingekritzeltes,,hingekritzeltes,VERB,,,,,,,"etwas entlang dem Rand der Rückseite hingekritzeltes, in so kleiner,","etwas entlang dem Rand der Rückseite {{c1::hingekritzeltes}}, in so kleiner,",1,06_harry_potter_und_der_halbblutprinz
hinkt,,hinkt,VERB,,,,,,,"""Ihr hinkt hinterher.","""Ihr {{c1::hinkt}} hinterher.",1,06_harry_potter_und_der_halbblutprinz
hinreichen,,hinreichen,VERB,,,,,,,"als er mit den Sicherheitssensoren überall hinstieß, wo er hinreichen konnte.""","als er mit den Sicherheitssensoren überall hinstieß, wo er {{c1::hinreichen}} konnte.""",1,06_harry_potter_und_der_halbblutprinz
hinsetzten,,hinsetzten,VERB,,,,,,,sich für das Frühstück hinsetzten.,sich für das Frühstück {{c1::hinsetzten}}.,1,06_harry_potter_und_der_halbblutprinz
hinstechen,,hinstechen,VERB,,,,,,,"""Passen sie lieber auf wo sie ihre Nadeln hinstechen!""","""Passen sie lieber auf wo sie ihre Nadeln {{c1::hinstechen}}!""",1,06_harry_potter_und_der_halbblutprinz
hinsteckst,,hinsteckst,VERB,,,,,,,"hinsteckst, Frau!","{{c1::hinsteckst}}, Frau!",1,06_harry_potter_und_der_halbblutprinz
hinstellten,,hinstellten,VERB,,,,,,,Weasley eine Schale Suppe vor ihm hinstellte.,Weasley eine Schale Suppe vor ihm {{c1::hinstellte}}.,1,06_harry_potter_und_der_halbblutprinz
hinterlegen,,hinterlegen,VERB,,,,,,,"Oh, übrigenszwanzig Optimisten haben schon ihre Namen für die Gryffindor QuidditchMannschaft hinterlegt.","Oh, übrigenszwanzig Optimisten haben schon ihre Namen für die Gryffindor QuidditchMannschaft {{c1::hinterlegt}}.",1,06_harry_potter_und_der_halbblutprinz
hinunterfallen,,hinunterfallen,VERB,,,,,,,"Gefühl, einen langen Schacht hinunterzufallen.","Gefühl, einen langen Schacht {{c1::hinunterzufallen}}.",1,06_harry_potter_und_der_halbblutprinz
hinunterführte,,hinunterführte,VERB,,,,,,,"hinunterführten, die halb im Wasser lagen und näher an der Klippe.","{{c1::hinunterführten}}, die halb im Wasser lagen und näher an der Klippe.",1,06_harry_potter_und_der_halbblutprinz
hinuntergeglitten,,hinuntergeglitten,VERB,,,,,,,da er die Wand immer weiter hinuntergeglitten war.,da er die Wand immer weiter {{c1::hinuntergeglitten}} war.,1,06_harry_potter_und_der_halbblutprinz
hinunterkommen,,hinunterkommen,VERB,,,,,,,"Frühstück hinuntergekommen waren, sich der Menge jetzt angeschlossen, so das","Frühstück {{c1::hinuntergekommen}} waren, sich der Menge jetzt angeschlossen, so das",2,06_harry_potter_und_der_halbblutprinz
hinunterlaufen,,hinunterlaufen,VERB,,,,,,,"seinen Finger die Grade hinunterlaufen..., er hatte die Erwartungen in","seinen Finger die Grade {{c1::hinunterlaufen}}..., er hatte die Erwartungen in",1,06_harry_potter_und_der_halbblutprinz
hinunterlief,,hinunterlief,VERB,,,,,,,hinunterlief.,{{c1::hinunterlief}}.,1,06_harry_potter_und_der_halbblutprinz
hinunterliefen,,hinunterliefen,VERB,,,,,,,"Marmortreppe hinunterliefen, und schickte einen Fluch hinterher, traf aber","Marmortreppe {{c1::hinunterliefen}}, und schickte einen Fluch hinterher, traf aber",1,06_harry_potter_und_der_halbblutprinz
hinuntersah,,hinuntersah,VERB,,,,,,,"wie Snape bedrohlich nahe kam und zu ihm hinuntersah wo er lag, ohne","wie Snape bedrohlich nahe kam und zu ihm {{c1::hinuntersah}} wo er lag, ohne",1,06_harry_potter_und_der_halbblutprinz
hinunterschritten,,hinunterschritten,VERB,,,,,,,"Das gefrorene Gras knirschte am Boden, als sie zum Stadion hinunterschritten.","Das gefrorene Gras knirschte am Boden, als sie zum Stadion {{c1::hinunterschritten}}.",1,06_harry_potter_und_der_halbblutprinz
hinwegkommen,,hinwegkommen,VERB,,,,,,,getroffen hat hinwegkommen.,getroffen hat {{c1::hinwegkommen}}.,1,06_harry_potter_und_der_halbblutprinz
hinwegstieg,,hinwegstieg,VERB,,,,,,,"""Aber das dunkle Mal - Malfoy sagte, dass er über einen Körper hinwegstieg,","""Aber das dunkle Mal - Malfoy sagte, dass er über einen Körper {{c1::hinwegstieg}},",1,06_harry_potter_und_der_halbblutprinz
hinziehen,,hinziehen,VERB,,,,,,,zu diesem Aspekt der Zauberei hingezogen worden.,zu diesem Aspekt der Zauberei {{c1::hingezogen}} worden.,1,06_harry_potter_und_der_halbblutprinz
hochhoben,,hochhoben,VERB,,,,,,,"hochhoben und begannen, ihn zurück zum Wasser zu tragen, langsam und stetig.","{{c1::hochhoben}} und begannen, ihn zurück zum Wasser zu tragen, langsam und stetig.",1,06_harry_potter_und_der_halbblutprinz
hochsehen,,hochsehen,VERB,,,,,,,Fortgeschrittene Runen Übersetzung hochgesehen.,Fortgeschrittene Runen Übersetzung {{c1::hochgesehen}}.,1,06_harry_potter_und_der_halbblutprinz
hochstehen,,hochstehen,VERB,,,,,,,Die Musik ließ die Haare in Harrys Nacken hochstehen und doch es war,Die Musik ließ die Haare in Harrys Nacken {{c1::hochstehen}} und doch es war,1,06_harry_potter_und_der_halbblutprinz
hornförmigen,,hornförmigen,VERB,,,,,,,und zeigte auf eine Anzahl von sonderbar aussehenden schwarzen hornförmigen,und zeigte auf eine Anzahl von sonderbar aussehenden schwarzen {{c1::hornförmigen}},1,06_harry_potter_und_der_halbblutprinz
hälen,,hälen,VERB,,,,,,,"Was hälst du da, Potter?","Was {{c1::hälst}} du da, Potter?",1,06_harry_potter_und_der_halbblutprinz
hälsen,,hälsen,VERB,,,,,,,ihnen geheim hälst.,ihnen geheim {{c1::hälst}}.,1,06_harry_potter_und_der_halbblutprinz
hörte,,hörte,VERB,,,,,,,"""Hörte ich richtig?","""{{c1::Hörte}} ich richtig?",1,06_harry_potter_und_der_halbblutprinz
hörtest,,hörtest,VERB,,,,,,,"""Du hörtest etwas, um was ich mich kümmere, Potter.","""Du {{c1::hörtest}} etwas, um was ich mich kümmere, Potter.",5,06_harry_potter_und_der_halbblutprinz
identifizieren,,identifizieren,VERB,,,,,,,Weasley identifizierte.,Weasley {{c1::identifizierte}}.,1,06_harry_potter_und_der_halbblutprinz
imitieren,,imitieren,VERB,,,,,,,Öffentlichkeit amüsierte indem er eine Ente imitierte.,Öffentlichkeit amüsierte indem er eine Ente {{c1::imitierte}}.,13,06_harry_potter_und_der_halbblutprinz
immense,,immense,VERB,,,,,,,aber Hagrids immense Stärke und die gehärtete,aber Hagrids {{c1::immense}} Stärke und die gehärtete,1,06_harry_potter_und_der_halbblutprinz
immeren,,immeren,VERB,,,,,,,Das kreisförmige Büro sah aus wie immert;,Das kreisförmige Büro sah aus wie {{c1::immert}};,1,06_harry_potter_und_der_halbblutprinz
impertubieren,,impertubieren,VERB,,,,,,,"""Oh, ich hoffe die Tür ist nicht impertubiert…""","""Oh, ich hoffe die Tür ist nicht {{c1::impertubiert}}…""",1,06_harry_potter_und_der_halbblutprinz
implodieren,,implodieren,VERB,,,,,,,". ""sagte Harry, und die Szene implodierte in seinem Kopf. """,". ""sagte Harry, und die Szene {{c1::implodierte}} in seinem Kopf. """,1,06_harry_potter_und_der_halbblutprinz
importieren,,importieren,VERB,,,,,,,Ausland importieren;,Ausland {{c1::importieren}};,2,06_harry_potter_und_der_halbblutprinz
indigofarben,,indigofarben,VERB,,,,,,,"Himmel war indigofarben, gestreift mit Purpur.","Himmel war {{c1::indigofarben}}, gestreift mit Purpur.",1,06_harry_potter_und_der_halbblutprinz
interpretieren,,interpretieren,VERB,,,,,,,"Dumbledore, interpretierte es richtig, lächelte","Dumbledore, {{c1::interpretierte}} es richtig, lächelte",2,06_harry_potter_und_der_halbblutprinz
investieren,,investieren,VERB,,,,,,,investiert hätten.,{{c1::investiert}} hätten.,1,06_harry_potter_und_der_halbblutprinz
irgendjemanden,,irgendjemanden,VERB,,,,,,,Er hat niemals irgendjemanden,Er hat niemals {{c1::irgendjemanden}},1,06_harry_potter_und_der_halbblutprinz
istpassieren,,istpassieren,VERB,,,,,,,"""Was istpassiert, Professor?""","""Was {{c1::istpassiert}}, Professor?""",1,06_harry_potter_und_der_halbblutprinz
katzbuckeln,,katzbuckeln,VERB,,,,,,,"katzbuckelt ziemlich vor McLaggen, weil er so gute Beziehungen hat, aber er gab","{{c1::katzbuckelt}} ziemlich vor McLaggen, weil er so gute Beziehungen hat, aber er gab",1,06_harry_potter_und_der_halbblutprinz
kicherten,,kicherten,VERB,,,,,,,"Lieblingsnascherei-"" mehrere der Jungen kicherten wieder. ""","Lieblingsnascherei-"" mehrere der Jungen {{c1::kicherten}} wieder. """,1,06_harry_potter_und_der_halbblutprinz
klagte,,klagte,VERB,,,,,,,"""Er klagte mich an zu sein ' Dumbledores Mann zu sein, durch und durch '.""","""Er {{c1::klagte}} mich an zu sein ' Dumbledores Mann zu sein, durch und durch '.""",1,06_harry_potter_und_der_halbblutprinz
knarrten,,knarrten,VERB,,,,,,,"rückwärts schlängelten, die Tore knarrten.","rückwärts schlängelten, die Tore {{c1::knarrten}}.",1,06_harry_potter_und_der_halbblutprinz
kneten,,kneten,VERB,,,,,,,dabei knetend.,dabei {{c1::knetend}}.,1,06_harry_potter_und_der_halbblutprinz
konfiszieren,,konfiszieren,VERB,,,,,,,konfiszierte Arthur eine Kiste voll mit Feindgläsern die zweifellos von Todessern,{{c1::konfiszierte}} Arthur eine Kiste voll mit Feindgläsern die zweifellos von Todessern,1,06_harry_potter_und_der_halbblutprinz
konfrontieren,,konfrontieren,VERB,,,,,,,den Werwölfen führte und den Schwierigkeiten mit denen er sich konfrontiert sah.,den Werwölfen führte und den Schwierigkeiten mit denen er sich {{c1::konfrontiert}} sah.,3,06_harry_potter_und_der_halbblutprinz
konsultieren,,konsultieren,VERB,,,,,,,konsultierend da sie sich zu Harry umdrehte.,{{c1::konsultierend}} da sie sich zu Harry umdrehte.,3,06_harry_potter_und_der_halbblutprinz
kontern,,kontern,VERB,,,,,,,""" konterte Ginny.",""" {{c1::konterte}} Ginny.",1,06_harry_potter_und_der_halbblutprinz
konterte,,konterte,VERB,,,,,,,"Ron konterte durch eine grausame, aber genaue","Ron {{c1::konterte}} durch eine grausame, aber genaue",1,06_harry_potter_und_der_halbblutprinz
kopieren,,kopieren,VERB,,,,,,,"""Eine Antwort fast wörtlich kopiert aus Dem Standardbuch der Zauber, Klasse","""Eine Antwort fast wörtlich {{c1::kopiert}} aus Dem Standardbuch der Zauber, Klasse",6,06_harry_potter_und_der_halbblutprinz
koppeln,,koppeln,VERB,,,,,,,Mangel an Sinn gekoppelt mit einer großen Zuneigung für Vornehmheit,Mangel an Sinn {{c1::gekoppelt}} mit einer großen Zuneigung für Vornehmheit,1,06_harry_potter_und_der_halbblutprinz
korrespondieren,,korrespondieren,VERB,,,,,,,"""Wir haben korrespondiert, natürlich.","""Wir haben {{c1::korrespondiert}}, natürlich.",1,06_harry_potter_und_der_halbblutprinz
krachdisappariert,,krachdisappariert,VERB,,,,,,,"Keuchend und stotternd, ergriff Mundungus seinen gefallenen Koffer, dann - Krachdisapparierte er.","Keuchend und stotternd, ergriff Mundungus seinen gefallenen Koffer, dann - {{c1::Krachdisapparierte}} er.",1,06_harry_potter_und_der_halbblutprinz
krallten,,krallten,VERB,,,,,,,"bereits auf den Stein, ihre knochigen Hände krallten sich in die rutschige","bereits auf den Stein, ihre knochigen Hände {{c1::krallten}} sich in die rutschige",1,06_harry_potter_und_der_halbblutprinz
kuschelten,,kuschelten,VERB,,,,,,,Schüler standen dort und kuschelten sich gegen die Wände.,Schüler standen dort und {{c1::kuschelten}} sich gegen die Wände.,1,06_harry_potter_und_der_halbblutprinz
lag,,lag,VERB,,,,,,,Stuhl um und begann alles was auf dem Boden lag zu greifen und in die Truhe zu,Stuhl um und begann alles was auf dem Boden {{c1::lag}} zu greifen und in die Truhe zu,2,06_harry_potter_und_der_halbblutprinz
latschen,,latschen,VERB,,,,,,,"""Er - er scheiterte knapp, ""flüsterte Hermine, wie Ron ins Zimmer gelatscht","""Er - er scheiterte knapp, ""flüsterte Hermine, wie Ron ins Zimmer {{c1::gelatscht}}",1,06_harry_potter_und_der_halbblutprinz
latschte,,latschte,VERB,,,,,,,"Ronś jüngere Schwester latschte ins Zimmer, gereizt aussehend.","Ronś jüngere Schwester {{c1::latschte}} ins Zimmer, gereizt aussehend.",1,06_harry_potter_und_der_halbblutprinz
lechzen,,lechzen,VERB,,,,,,,"schüttelnd, während Merope stotterte und nach Atem lechzte.","schüttelnd, während Merope stotterte und nach Atem {{c1::lechzte}}.",1,06_harry_potter_und_der_halbblutprinz
leerte,,leerte,VERB,,,,,,,"die letzten Tropfen aus seiner Flasche leerte sagte sie, ""Können wir es einen Tag","die letzten Tropfen aus seiner Flasche {{c1::leerte}} sagte sie, ""Können wir es einen Tag",1,06_harry_potter_und_der_halbblutprinz
leuchtet,,leuchtet,VERB,,,,,,,"Leuchtet nur dem Halter, erinnert ihr","{{c1::Leuchtet}} nur dem Halter, erinnert ihr",1,06_harry_potter_und_der_halbblutprinz
liegenlassen,,liegenlassen,VERB,,,,,,,"aber ich konnte es nicht liegenlassen, einen wirklichen Schatz wie das, wie","aber ich konnte es nicht {{c1::liegenlassen}}, einen wirklichen Schatz wie das, wie",1,06_harry_potter_und_der_halbblutprinz
ließen,,ließen,VERB,,,,,,,die ihm kaum noch Zeit liessen über irgend etwas anders nachzudenken.,die ihm kaum noch Zeit {{c1::liessen}} über irgend etwas anders nachzudenken.,1,06_harry_potter_und_der_halbblutprinz
linieren,,linieren,VERB,,,,,,,"Satzes abgetrocknet hatte, die Seamus liniiert: ""Du bist ein Zauberer, nicht ein","Satzes abgetrocknet hatte, die Seamus {{c1::liniiert}}: ""Du bist ein Zauberer, nicht ein",1,06_harry_potter_und_der_halbblutprinz
losmachen,,losmachen,VERB,,,,,,,versuchte Ron seine eigenen Ergebnisse loszumachen;,versuchte Ron seine eigenen Ergebnisse {{c1::loszumachen}};,1,06_harry_potter_und_der_halbblutprinz
losmüssen,,losmüssen,VERB,,,,,,,wieder losmüssen.,wieder {{c1::losmüssen}}.,1,06_harry_potter_und_der_halbblutprinz
losstolziern,,losstolziern,VERB,,,,,,,losstolzierte;,{{c1::losstolzierte}};,1,06_harry_potter_und_der_halbblutprinz
läutete,,läutete,VERB,,,,,,,"auch noch ohne irgendeine Arbeit zu leisten, läutete die Glocke.","auch noch ohne irgendeine Arbeit zu leisten, {{c1::läutete}} die Glocke.",1,06_harry_potter_und_der_halbblutprinz
lümmelte,,lümmelte,VERB,,,,,,,"großem Interesse anstarrten, und Zabini lümmelte sich gegen einen Pfeiler nicht","großem Interesse anstarrten, und Zabini {{c1::lümmelte}} sich gegen einen Pfeiler nicht",1,06_harry_potter_und_der_halbblutprinz
lüstern,,lüstern,VERB,,,,,,,"passierten, Ginny lüstern anstarrend.","passierten, Ginny {{c1::lüstern}} anstarrend.",1,06_harry_potter_und_der_halbblutprinz
machen-,,machen-,VERB,,,,,,,"würde etwas machen-""","würde etwas {{c1::machen-}}""",1,06_harry_potter_und_der_halbblutprinz
materialisieren,,materialisieren,VERB,,,,,,,"Mit einem zweiten, lauteren Plop, materialisierte sich eine andere Figur mit","Mit einem zweiten, lauteren Plop, {{c1::materialisierte}} sich eine andere Figur mit",1,06_harry_potter_und_der_halbblutprinz
meistert,,meistert,VERB,,,,,,,"erfolgreich meistert, ist es mir möglich länger auf Hogwarts zu bleiben und meine","erfolgreich {{c1::meistert}}, ist es mir möglich länger auf Hogwarts zu bleiben und meine",1,06_harry_potter_und_der_halbblutprinz
merkten,,merkten,VERB,,,,,,,"merkten zu spät, dass Professor Trelawney dort allein stand.","{{c1::merkten}} zu spät, dass Professor Trelawney dort allein stand.",1,06_harry_potter_und_der_halbblutprinz
met,,met,VERB,,,,,,,Met tranken ...,{{c1::Met}} tranken ...,1,06_harry_potter_und_der_halbblutprinz
mildern,,mildern,VERB,,,,,,,"lassen, nicht von der Ankunft eines unerwarteten Besuchers gemildert wurde, derHarry saß kerzengerade im Bett, sein Herz hämmerte, sein Verbandsturban saß","lassen, nicht von der Ankunft eines unerwarteten Besuchers {{c1::gemildert}} wurde, derHarry saß kerzengerade im Bett, sein Herz hämmerte, sein Verbandsturban saß",2,06_harry_potter_und_der_halbblutprinz
missen,,missen,VERB,,,,,,,"schwarzen, verdorrten Hand auf Harry und sagte, ""du misst der Prophezeiung","schwarzen, verdorrten Hand auf Harry und sagte, ""du {{c1::misst}} der Prophezeiung",1,06_harry_potter_und_der_halbblutprinz
missfällt,,missfällt,VERB,,,,,,,"missfällt…""","{{c1::missfällt}}…""",1,06_harry_potter_und_der_halbblutprinz
mithörten,,mithörten,VERB,,,,,,,"Ginny, Neville, Dean, und Seamus mithörten;","Ginny, Neville, Dean, und Seamus {{c1::mithörten}};",1,06_harry_potter_und_der_halbblutprinz
mitnimmt,,mitnimmt,VERB,,,,,,,"mitnimmt, ... ""flüsterte sie.","{{c1::mitnimmt}}, ... ""flüsterte sie.",1,06_harry_potter_und_der_halbblutprinz
modifizieren,,modifizieren,VERB,,,,,,,"""Voldemort modifizierte sein Gedächtnis, genauso wie er es mit Morfin tat!""","""Voldemort {{c1::modifizierte}} sein Gedächtnis, genauso wie er es mit Morfin tat!""",1,06_harry_potter_und_der_halbblutprinz
mutieren,,mutieren,VERB,,,,,,,"schwankt, mutiert, unzerstörbar ist.","schwankt, {{c1::mutiert}}, unzerstörbar ist.",1,06_harry_potter_und_der_halbblutprinz
nachfolgen,,nachfolgen,VERB,,,,,,,Dumbledore zeigte dass sie nachfolgen sollten und,Dumbledore zeigte dass sie {{c1::nachfolgen}} sollten und,1,06_harry_potter_und_der_halbblutprinz
nachließen,,nachließen,VERB,,,,,,,"Tranks nachließen, ... aber andererseits, sie waren Freunde, Ron war nicht er","Tranks {{c1::nachließen}}, ... aber andererseits, sie waren Freunde, Ron war nicht er",1,06_harry_potter_und_der_halbblutprinz
nachrannte,,nachrannte,VERB,,,,,,,"Als Harry ihnen nachrannte, trennte sich","Als Harry ihnen {{c1::nachrannte}}, trennte sich",1,06_harry_potter_und_der_halbblutprinz
nachspionieren,,nachspionieren,VERB,,,,,,,nachspioniere?,{{c1::nachspioniere}}?,1,06_harry_potter_und_der_halbblutprinz
nageln,,nageln,VERB,,,,,,,"Haustür anstarrend, an die jemand eine tote Schlange genagelt hatte.","Haustür anstarrend, an die jemand eine tote Schlange {{c1::genagelt}} hatte.",3,06_harry_potter_und_der_halbblutprinz
nahestehen,,nahestehen,VERB,,,,,,,während Ron in einem nahestehenden Sessel zusammenbrach und,während Ron in einem {{c1::nahestehenden}} Sessel zusammenbrach und,1,06_harry_potter_und_der_halbblutprinz
nahmen,,nahmen,VERB,,,,,,,"""Du nahmst dass aus Sirius' Haus"" sagte Harry, der mit Mundungus fast Nase an","""Du {{c1::nahmst}} dass aus Sirius' Haus"" sagte Harry, der mit Mundungus fast Nase an",1,06_harry_potter_und_der_halbblutprinz
navigieren,,navigieren,VERB,,,,,,,"irgendwie einen Weg hindurch zu navigieren, ohne über wenigstens einem Dutzend","irgendwie einen Weg hindurch zu {{c1::navigieren}}, ohne über wenigstens einem Dutzend",1,06_harry_potter_und_der_halbblutprinz
necken,,necken,VERB,,,,,,,"""Du kannst mich nicht necken!","""Du kannst mich nicht {{c1::necken}}!",2,06_harry_potter_und_der_halbblutprinz
nehmean,,nehmean,VERB,,,,,,,"""Ich nehmean, du glaubst dass ich betrogen habe?"" endete er, verärgert über","""Ich {{c1::nehmean}}, du glaubst dass ich betrogen habe?"" endete er, verärgert über",1,06_harry_potter_und_der_halbblutprinz
nieseln,,nieseln,VERB,,,,,,,nieseln.,{{c1::nieseln}}.,1,06_harry_potter_und_der_halbblutprinz
nuscheln,,nuscheln,VERB,,,,,,,"""ich""Er-mi-ne, ""nuschelte Ron unerwartet.","""ich""Er-mi-ne, ""{{c1::nuschelte}} Ron unerwartet.",1,06_harry_potter_und_der_halbblutprinz
näherkamen,,näherkamen,VERB,,,,,,,näherkamen .,{{c1::näherkamen}} .,1,06_harry_potter_und_der_halbblutprinz
näherkommen,,näherkommen,VERB,,,,,,,""" flüsterte die dicke Dame als er näherkam.",""" flüsterte die dicke Dame als er {{c1::näherkam}}.",1,06_harry_potter_und_der_halbblutprinz
nützlichst,,nützlichst,VERB,,,,,,,"nützlichsten von allem, Muffliato, einem Fluch, der die Ohren von jedem in der","{{c1::nützlichsten}} von allem, Muffliato, einem Fluch, der die Ohren von jedem in der",1,06_harry_potter_und_der_halbblutprinz
ordneten,,ordneten,VERB,,,,,,,"dicht um sie, ordneten ihre Halstücher um, zogen ihre Handschuhe an, folgten dann","dicht um sie, {{c1::ordneten}} ihre Halstücher um, zogen ihre Handschuhe an, folgten dann",2,06_harry_potter_und_der_halbblutprinz
packken,,packken,VERB,,,,,,,Er packkte Harrys,Er {{c1::packkte}} Harrys,1,06_harry_potter_und_der_halbblutprinz
pasiert,,pasiert,VERB,,,,,,,"wussten nicht, was im oberen Stockwerk pasierte, Ron hatte die Karte ---- es","wussten nicht, was im oberen Stockwerk {{c1::pasierte}}, Ron hatte die Karte ---- es",1,06_harry_potter_und_der_halbblutprinz
pausieren,,pausieren,VERB,,,,,,,"""Ist diese Halskette zu verkaufen?"" fragte sie, und pausierte neben einem Kasten","""Ist diese Halskette zu verkaufen?"" fragte sie, und {{c1::pausierte}} neben einem Kasten",2,06_harry_potter_und_der_halbblutprinz
perfektionieren,,perfektionieren,VERB,,,,,,,"Zwillinge während ihres letzten, unfertigem Jahr bei Hogwarts perfektioniert","Zwillinge während ihres letzten, unfertigem Jahr bei Hogwarts {{c1::perfektioniert}}",2,06_harry_potter_und_der_halbblutprinz
pfeffert,,pfeffert,VERB,,,,,,,"Harry Seamus Finnegan, der seine Bücher in seine Tasche pfeffert und sauer","Harry Seamus Finnegan, der seine Bücher in seine Tasche {{c1::pfeffert}} und sauer",1,06_harry_potter_und_der_halbblutprinz
